strut_id,midpoint_surface_gap_mm,x0_json,y0_json,z0_json,x1_json,y1_json,z1_json,x0_stl_mm,y0_stl_mm,z0_stl_mm,x1_stl_mm,y1_stl_mm,z1_stl_mm
4031,0.205680,1.000,16.000,1.000,1.000,15.000,0.000,-18.240,15.960,-18.240,-18.240,13.680,-20.520
4050,0.201731,16.000,13.000,17.000,17.000,12.000,17.000,15.960,9.120,18.240,18.240,6.840,18.240
4057,0.202366,14.000,14.000,18.000,15.000,14.000,17.000,11.400,11.400,20.520,13.680,11.400,18.240
4090,0.204612,14.000,12.000,18.000,13.000,13.000,18.000,11.400,6.840,20.520,9.120,9.120,20.520
4101,1.184470,13.000,12.000,17.000,13.000,13.000,18.000,9.120,6.840,18.240,9.120,9.120,20.520
4215,0.200453,4.000,13.000,17.000,3.000,13.000,18.000,-11.400,9.120,18.240,-13.680,9.120,20.520
4221,0.210223,3.000,12.000,17.000,3.000,13.000,18.000,-13.680,6.840,18.240,-13.680,9.120,20.520
4340,0.197439,10.000,13.000,15.000,11.000,14.000,15.000,2.280,9.120,13.680,4.560,11.400,13.680
4435,0.200927,4.000,13.000,15.000,3.000,13.000,16.000,-11.400,9.120,13.680,-13.680,9.120,15.960
4495,1.184048,17.000,14.000,13.000,17.000,13.000,12.000,18.240,11.400,9.120,18.240,9.120,6.840
4655,0.200600,4.000,13.000,13.000,3.000,13.000,14.000,-11.400,9.120,9.120,-13.680,9.120,11.400
4661,1.186224,3.000,12.000,13.000,3.000,13.000,14.000,-13.680,6.840,9.120,-13.680,9.120,11.400
4747,1.189382,14.000,12.000,12.000,14.000,13.000,11.000,11.400,6.840,6.840,11.400,9.120,4.560
4752,1.186348,13.000,12.000,11.000,14.000,13.000,11.000,9.120,6.840,4.560,11.400,9.120,4.560
4923,0.205378,16.000,12.000,10.000,17.000,13.000,10.000,15.960,6.840,2.280,18.240,9.120,2.280
4931,1.184559,17.000,14.000,9.000,17.000,13.000,10.000,18.240,11.400,0.000,18.240,9.120,2.280
4976,0.208029,12.000,13.000,9.000,13.000,14.000,9.000,6.840,9.120,0.000,9.120,11.400,0.000
5066,1.185072,6.000,12.000,10.000,5.000,13.000,10.000,-6.840,6.840,2.280,-9.120,9.120,2.280
5116,0.208056,2.000,14.000,10.000,1.000,13.000,10.000,-15.960,11.400,2.280,-18.240,9.120,2.280
5140,0.208951,18.000,14.000,8.000,17.000,13.000,8.000,20.520,11.400,-2.280,18.240,9.120,-2.280
5223,1.188070,11.000,14.000,7.000,11.000,13.000,8.000,4.560,11.400,-4.560,4.560,9.120,-2.280
5386,0.204701,16.000,12.000,6.000,15.000,13.000,6.000,15.960,6.840,-6.840,13.680,9.120,-6.840
5564,0.202712,0.000,13.000,5.000,1.000,14.000,5.000,-20.520,9.120,-9.120,-18.240,11.400,-9.120
5621,1.180879,12.000,14.000,4.000,13.000,14.000,3.000,6.840,11.400,-11.400,9.120,11.400,-13.680
5784,0.203789,0.000,13.000,3.000,1.000,14.000,3.000,-20.520,9.120,-13.680,-18.240,11.400,-13.680
5794,0.201065,16.000,14.000,0.000,17.000,14.000,1.000,15.960,11.400,-20.520,18.240,11.400,-18.240
5795,0.200994,18.000,14.000,0.000,17.000,14.000,1.000,20.520,11.400,-20.520,18.240,11.400,-18.240
5797,0.207646,18.000,14.000,0.000,18.000,13.000,1.000,20.520,11.400,-20.520,20.520,9.120,-18.240
5798,0.201150,18.000,12.000,0.000,18.000,13.000,1.000,20.520,6.840,-20.520,20.520,9.120,-18.240
5804,0.204480,16.000,14.000,0.000,17.000,13.000,0.000,15.960,11.400,-20.520,18.240,9.120,-20.520
5805,0.203419,18.000,14.000,0.000,17.000,13.000,0.000,20.520,11.400,-20.520,18.240,9.120,-20.520
5806,0.205700,18.000,12.000,0.000,17.000,13.000,0.000,20.520,6.840,-20.520,18.240,9.120,-20.520
5807,0.203934,16.000,12.000,0.000,17.000,13.000,0.000,15.960,6.840,-20.520,18.240,9.120,-20.520
5810,0.204779,18.000,13.000,1.000,17.000,13.000,0.000,20.520,9.120,-18.240,18.240,9.120,-20.520
5813,0.201084,16.000,13.000,1.000,17.000,13.000,0.000,15.960,9.120,-18.240,18.240,9.120,-20.520
5818,0.206729,17.000,12.000,1.000,17.000,13.000,0.000,18.240,6.840,-18.240,18.240,9.120,-20.520
5819,0.205225,17.000,14.000,1.000,17.000,13.000,0.000,18.240,11.400,-18.240,18.240,9.120,-20.520
5822,0.200903,14.000,14.000,0.000,15.000,14.000,1.000,11.400,11.400,-20.520,13.680,11.400,-18.240
5823,1.187759,16.000,14.000,0.000,15.000,14.000,1.000,15.960,11.400,-20.520,13.680,11.400,-18.240
5825,0.210386,16.000,14.000,0.000,16.000,13.000,1.000,15.960,11.400,-20.520,15.960,9.120,-18.240
5826,0.207575,16.000,12.000,0.000,16.000,13.000,1.000,15.960,6.840,-20.520,15.960,9.120,-18.240
5832,0.201250,14.000,14.000,0.000,15.000,13.000,0.000,11.400,11.400,-20.520,13.680,9.120,-20.520
5833,0.202519,16.000,14.000,0.000,15.000,13.000,0.000,15.960,11.400,-20.520,13.680,9.120,-20.520
5834,0.200820,16.000,12.000,0.000,15.000,13.000,0.000,15.960,6.840,-20.520,13.680,9.120,-20.520
5835,0.203668,14.000,12.000,0.000,15.000,13.000,0.000,11.400,6.840,-20.520,13.680,9.120,-20.520
5838,0.207717,16.000,13.000,1.000,15.000,13.000,0.000,15.960,9.120,-18.240,13.680,9.120,-20.520
5841,0.203720,14.000,13.000,1.000,15.000,13.000,0.000,11.400,9.120,-18.240,13.680,9.120,-20.520
5846,0.209108,15.000,12.000,1.000,15.000,13.000,0.000,13.680,6.840,-18.240,13.680,9.120,-20.520
5847,0.199334,15.000,14.000,1.000,15.000,13.000,0.000,13.680,11.400,-18.240,13.680,9.120,-20.520
5850,0.202417,12.000,14.000,0.000,13.000,14.000,1.000,6.840,11.400,-20.520,9.120,11.400,-18.240
5851,0.197926,14.000,14.000,0.000,13.000,14.000,1.000,11.400,11.400,-20.520,9.120,11.400,-18.240
5853,0.207448,14.000,14.000,0.000,14.000,13.000,1.000,11.400,11.400,-20.520,11.400,9.120,-18.240
5854,0.208097,14.000,12.000,0.000,14.000,13.000,1.000,11.400,6.840,-20.520,11.400,9.120,-18.240
5860,0.203411,12.000,14.000,0.000,13.000,13.000,0.000,6.840,11.400,-20.520,9.120,9.120,-20.520
5861,0.202025,14.000,14.000,0.000,13.000,13.000,0.000,11.400,11.400,-20.520,9.120,9.120,-20.520
5862,0.202499,14.000,12.000,0.000,13.000,13.000,0.000,11.400,6.840,-20.520,9.120,9.120,-20.520
5863,0.199276,12.000,12.000,0.000,13.000,13.000,0.000,6.840,6.840,-20.520,9.120,9.120,-20.520
5866,0.200230,14.000,13.000,1.000,13.000,13.000,0.000,11.400,9.120,-18.240,9.120,9.120,-20.520
5869,0.199532,12.000,13.000,1.000,13.000,13.000,0.000,6.840,9.120,-18.240,9.120,9.120,-20.520
5874,0.206801,13.000,12.000,1.000,13.000,13.000,0.000,9.120,6.840,-18.240,9.120,9.120,-20.520
5875,0.205329,13.000,14.000,1.000,13.000,13.000,0.000,9.120,11.400,-18.240,9.120,9.120,-20.520
5878,0.204039,10.000,14.000,0.000,11.000,14.000,1.000,2.280,11.400,-20.520,4.560,11.400,-18.240
5879,0.197894,12.000,14.000,0.000,11.000,14.000,1.000,6.840,11.400,-20.520,4.560,11.400,-18.240
5881,0.206695,12.000,14.000,0.000,12.000,13.000,1.000,6.840,11.400,-20.520,6.840,9.120,-18.240
5882,0.202396,12.000,12.000,0.000,12.000,13.000,1.000,6.840,6.840,-20.520,6.840,9.120,-18.240
5888,0.202068,10.000,14.000,0.000,11.000,13.000,0.000,2.280,11.400,-20.520,4.560,9.120,-20.520
5889,0.201372,12.000,14.000,0.000,11.000,13.000,0.000,6.840,11.400,-20.520,4.560,9.120,-20.520
5890,0.202780,12.000,12.000,0.000,11.000,13.000,0.000,6.840,6.840,-20.520,4.560,9.120,-20.520
5891,0.202656,10.000,12.000,0.000,11.000,13.000,0.000,2.280,6.840,-20.520,4.560,9.120,-20.520
5894,0.203152,12.000,13.000,1.000,11.000,13.000,0.000,6.840,9.120,-18.240,4.560,9.120,-20.520
5897,0.208424,10.000,13.000,1.000,11.000,13.000,0.000,2.280,9.120,-18.240,4.560,9.120,-20.520
5902,0.208687,11.000,12.000,1.000,11.000,13.000,0.000,4.560,6.840,-18.240,4.560,9.120,-20.520
5903,0.209584,11.000,14.000,1.000,11.000,13.000,0.000,4.560,11.400,-18.240,4.560,9.120,-20.520
5906,0.208885,8.000,14.000,0.000,9.000,14.000,1.000,-2.280,11.400,-20.520,0.000,11.400,-18.240
5907,0.206876,10.000,14.000,0.000,9.000,14.000,1.000,2.280,11.400,-20.520,0.000,11.400,-18.240
5909,0.207187,10.000,14.000,0.000,10.000,13.000,1.000,2.280,11.400,-20.520,2.280,9.120,-18.240
5910,0.209909,10.000,12.000,0.000,10.000,13.000,1.000,2.280,6.840,-20.520,2.280,9.120,-18.240
5916,0.205910,8.000,14.000,0.000,9.000,13.000,0.000,-2.280,11.400,-20.520,0.000,9.120,-20.520
5917,0.200052,10.000,14.000,0.000,9.000,13.000,0.000,2.280,11.400,-20.520,0.000,9.120,-20.520
5918,0.204676,10.000,12.000,0.000,9.000,13.000,0.000,2.280,6.840,-20.520,0.000,9.120,-20.520
5919,0.201499,8.000,12.000,0.000,9.000,13.000,0.000,-2.280,6.840,-20.520,0.000,9.120,-20.520
5922,0.203123,10.000,13.000,1.000,9.000,13.000,0.000,2.280,9.120,-18.240,0.000,9.120,-20.520
5925,0.206374,8.000,13.000,1.000,9.000,13.000,0.000,-2.280,9.120,-18.240,0.000,9.120,-20.520
5930,0.207138,9.000,12.000,1.000,9.000,13.000,0.000,0.000,6.840,-18.240,0.000,9.120,-20.520
5931,0.208626,9.000,14.000,1.000,9.000,13.000,0.000,0.000,11.400,-18.240,0.000,9.120,-20.520
5934,0.205304,6.000,14.000,0.000,7.000,14.000,1.000,-6.840,11.400,-20.520,-4.560,11.400,-18.240
5935,0.205357,8.000,14.000,0.000,7.000,14.000,1.000,-2.280,11.400,-20.520,-4.560,11.400,-18.240
5937,0.204202,8.000,14.000,0.000,8.000,13.000,1.000,-2.280,11.400,-20.520,-2.280,9.120,-18.240
5938,0.202001,8.000,12.000,0.000,8.000,13.000,1.000,-2.280,6.840,-20.520,-2.280,9.120,-18.240
5944,0.203051,6.000,14.000,0.000,7.000,13.000,0.000,-6.840,11.400,-20.520,-4.560,9.120,-20.520
5945,0.202966,8.000,14.000,0.000,7.000,13.000,0.000,-2.280,11.400,-20.520,-4.560,9.120,-20.520
5946,0.203034,8.000,12.000,0.000,7.000,13.000,0.000,-2.280,6.840,-20.520,-4.560,9.120,-20.520
5947,0.203641,6.000,12.000,0.000,7.000,13.000,0.000,-6.840,6.840,-20.520,-4.560,9.120,-20.520
5950,0.205724,8.000,13.000,1.000,7.000,13.000,0.000,-2.280,9.120,-18.240,-4.560,9.120,-20.520
5953,0.209551,6.000,13.000,1.000,7.000,13.000,0.000,-6.840,9.120,-18.240,-4.560,9.120,-20.520
5958,0.206084,7.000,12.000,1.000,7.000,13.000,0.000,-4.560,6.840,-18.240,-4.560,9.120,-20.520
5959,0.208535,7.000,14.000,1.000,7.000,13.000,0.000,-4.560,11.400,-18.240,-4.560,9.120,-20.520
5962,0.206754,4.000,14.000,0.000,5.000,14.000,1.000,-11.400,11.400,-20.520,-9.120,11.400,-18.240
5963,0.198613,6.000,14.000,0.000,5.000,14.000,1.000,-6.840,11.400,-20.520,-9.120,11.400,-18.240
5965,0.205292,6.000,14.000,0.000,6.000,13.000,1.000,-6.840,11.400,-20.520,-6.840,9.120,-18.240
5966,0.207876,6.000,12.000,0.000,6.000,13.000,1.000,-6.840,6.840,-20.520,-6.840,9.120,-18.240
5972,0.201071,4.000,14.000,0.000,5.000,13.000,0.000,-11.400,11.400,-20.520,-9.120,9.120,-20.520
5973,0.202410,6.000,14.000,0.000,5.000,13.000,0.000,-6.840,11.400,-20.520,-9.120,9.120,-20.520
5974,0.196344,6.000,12.000,0.000,5.000,13.000,0.000,-6.840,6.840,-20.520,-9.120,9.120,-20.520
5975,0.202409,4.000,12.000,0.000,5.000,13.000,0.000,-11.400,6.840,-20.520,-9.120,9.120,-20.520
5978,0.204036,6.000,13.000,1.000,5.000,13.000,0.000,-6.840,9.120,-18.240,-9.120,9.120,-20.520
5981,0.201444,4.000,13.000,1.000,5.000,13.000,0.000,-11.400,9.120,-18.240,-9.120,9.120,-20.520
5986,0.204396,5.000,12.000,1.000,5.000,13.000,0.000,-9.120,6.840,-18.240,-9.120,9.120,-20.520
5987,0.208010,5.000,14.000,1.000,5.000,13.000,0.000,-9.120,11.400,-18.240,-9.120,9.120,-20.520
5990,0.195701,2.000,14.000,0.000,3.000,14.000,1.000,-15.960,11.400,-20.520,-13.680,11.400,-18.240
5991,0.200414,4.000,14.000,0.000,3.000,14.000,1.000,-11.400,11.400,-20.520,-13.680,11.400,-18.240
5993,0.212009,4.000,14.000,0.000,4.000,13.000,1.000,-11.400,11.400,-20.520,-11.400,9.120,-18.240
5994,0.204655,4.000,12.000,0.000,4.000,13.000,1.000,-11.400,6.840,-20.520,-11.400,9.120,-18.240
6000,0.202335,2.000,14.000,0.000,3.000,13.000,0.000,-15.960,11.400,-20.520,-13.680,9.120,-20.520
6001,0.203250,4.000,14.000,0.000,3.000,13.000,0.000,-11.400,11.400,-20.520,-13.680,9.120,-20.520
6002,0.202020,4.000,12.000,0.000,3.000,13.000,0.000,-11.400,6.840,-20.520,-13.680,9.120,-20.520
6003,0.202790,2.000,12.000,0.000,3.000,13.000,0.000,-15.960,6.840,-20.520,-13.680,9.120,-20.520
6006,0.196099,4.000,13.000,1.000,3.000,13.000,0.000,-11.400,9.120,-18.240,-13.680,9.120,-20.520
6009,0.197648,2.000,13.000,1.000,3.000,13.000,0.000,-15.960,9.120,-18.240,-13.680,9.120,-20.520
6014,0.208257,3.000,12.000,1.000,3.000,13.000,0.000,-13.680,6.840,-18.240,-13.680,9.120,-20.520
6015,0.209713,3.000,14.000,1.000,3.000,13.000,0.000,-13.680,11.400,-18.240,-13.680,9.120,-20.520
6018,0.205426,0.000,14.000,0.000,1.000,14.000,1.000,-20.520,11.400,-20.520,-18.240,11.400,-18.240
6019,0.200369,2.000,14.000,0.000,1.000,14.000,1.000,-15.960,11.400,-20.520,-18.240,11.400,-18.240
6021,0.211075,2.000,14.000,0.000,2.000,13.000,1.000,-15.960,11.400,-20.520,-15.960,9.120,-18.240
6022,0.210558,2.000,12.000,0.000,2.000,13.000,1.000,-15.960,6.840,-20.520,-15.960,9.120,-18.240
6025,0.206187,0.000,14.000,0.000,0.000,13.000,1.000,-20.520,11.400,-20.520,-20.520,9.120,-18.240
6027,0.203383,0.000,12.000,0.000,0.000,13.000,1.000,-20.520,6.840,-20.520,-20.520,9.120,-18.240
6032,0.204311,0.000,14.000,0.000,1.000,13.000,0.000,-20.520,11.400,-20.520,-18.240,9.120,-20.520
6033,0.204243,2.000,14.000,0.000,1.000,13.000,0.000,-15.960,11.400,-20.520,-18.240,9.120,-20.520
6034,0.205060,2.000,12.000,0.000,1.000,13.000,0.000,-15.960,6.840,-20.520,-18.240,9.120,-20.520
6035,0.201558,0.000,12.000,0.000,1.000,13.000,0.000,-20.520,6.840,-20.520,-18.240,9.120,-20.520
6038,0.205272,2.000,13.000,1.000,1.000,13.000,0.000,-15.960,9.120,-18.240,-18.240,9.120,-20.520
6041,0.201313,0.000,13.000,1.000,1.000,13.000,0.000,-20.520,9.120,-18.240,-18.240,9.120,-20.520
6046,0.206815,1.000,12.000,1.000,1.000,13.000,0.000,-18.240,6.840,-18.240,-18.240,9.120,-20.520
6047,0.204761,1.000,14.000,1.000,1.000,13.000,0.000,-18.240,11.400,-18.240,-18.240,9.120,-20.520
6127,0.206722,12.000,10.000,18.000,12.000,11.000,17.000,6.840,2.280,20.520,6.840,4.560,18.240
6141,0.211425,11.000,10.000,17.000,11.000,11.000,18.000,4.560,2.280,18.240,4.560,4.560,20.520
6151,0.210028,10.000,10.000,18.000,10.000,11.000,17.000,2.280,2.280,20.520,2.280,4.560,18.240
6166,0.208129,9.000,10.000,17.000,9.000,11.000,16.000,0.000,2.280,18.240,0.000,4.560,15.960
6176,0.206067,8.000,12.000,18.000,7.000,11.000,18.000,-2.280,6.840,20.520,-4.560,4.560,20.520
6203,0.201550,4.000,10.000,18.000,5.000,11.000,18.000,-11.400,2.280,20.520,-9.120,4.560,20.520
6225,0.198238,2.000,12.000,18.000,3.000,11.000,18.000,-15.960,6.840,20.520,-13.680,4.560,20.520
6234,1.182966,2.000,11.000,17.000,3.000,10.000,17.000,-15.960,4.560,18.240,-13.680,2.280,18.240
6245,0.206785,2.000,12.000,16.000,2.000,11.000,17.000,-15.960,6.840,15.960,-15.960,4.560,18.240
6247,0.207323,2.000,10.000,18.000,2.000,11.000,17.000,-15.960,2.280,20.520,-15.960,4.560,18.240
6249,0.202521,0.000,12.000,16.000,0.000,11.000,17.000,-20.520,6.840,15.960,-20.520,4.560,18.240
6254,0.202354,2.000,10.000,18.000,1.000,11.000,18.000,-15.960,2.280,20.520,-18.240,4.560,20.520
6259,0.200062,2.000,11.000,17.000,1.000,11.000,18.000,-15.960,4.560,18.240,-18.240,4.560,20.520
6265,0.210564,1.000,10.000,17.000,1.000,11.000,18.000,-18.240,2.280,18.240,-18.240,4.560,20.520
6356,0.201631,10.000,11.000,15.000,11.000,12.000,15.000,2.280,4.560,13.680,4.560,6.840,13.680
6470,0.199985,0.000,10.000,16.000,0.000,11.000,15.000,-20.520,2.280,15.960,-20.520,4.560,13.680
6479,0.200051,2.000,11.000,15.000,1.000,11.000,16.000,-15.960,4.560,13.680,-18.240,4.560,15.960
6482,0.200289,0.000,11.000,15.000,1.000,10.000,15.000,-20.520,4.560,13.680,-18.240,2.280,13.680
6641,0.198226,4.000,12.000,14.000,5.000,11.000,14.000,-11.400,6.840,11.400,-9.120,4.560,11.400
6670,1.184642,4.000,11.000,13.000,3.000,11.000,12.000,-11.400,4.560,9.120,-13.680,4.560,6.840
6692,0.205195,2.000,12.000,14.000,1.000,11.000,14.000,-15.960,6.840,11.400,-18.240,4.560,11.400
6916,0.206206,1.000,10.000,11.000,2.000,11.000,11.000,-18.240,2.280,4.560,-15.960,4.560,4.560
7225,1.187687,12.000,12.000,6.000,12.000,11.000,7.000,6.840,6.840,-6.840,6.840,4.560,-4.560
7280,0.198659,7.000,10.000,7.000,8.000,11.000,7.000,-4.560,2.280,-4.560,-2.280,4.560,-4.560
7304,0.204033,5.000,10.000,7.000,6.000,11.000,7.000,-9.120,2.280,-4.560,-6.840,4.560,-4.560
7404,0.209230,15.000,10.000,5.000,16.000,11.000,5.000,13.680,2.280,-9.120,15.960,4.560,-9.120
7420,1.187986,14.000,12.000,6.000,14.000,11.000,5.000,11.400,6.840,-6.840,11.400,4.560,-9.120
7480,0.201000,8.000,11.000,5.000,9.000,12.000,5.000,-2.280,4.560,-9.120,0.000,6.840,-9.120
7580,0.204269,0.000,11.000,5.000,1.000,12.000,5.000,-20.520,4.560,-9.120,-18.240,6.840,-9.120
7706,1.183592,9.000,10.000,3.000,9.000,11.000,2.000,0.000,2.280,-13.680,0.000,4.560,-15.960
7810,0.209718,16.000,12.000,0.000,17.000,12.000,1.000,15.960,6.840,-20.520,18.240,6.840,-18.240
7811,0.202330,18.000,12.000,0.000,17.000,12.000,1.000,20.520,6.840,-20.520,18.240,6.840,-18.240
7813,0.208269,18.000,12.000,0.000,18.000,11.000,1.000,20.520,6.840,-20.520,20.520,4.560,-18.240
7814,0.209772,18.000,10.000,0.000,18.000,11.000,1.000,20.520,2.280,-20.520,20.520,4.560,-18.240
7820,0.203876,16.000,12.000,0.000,17.000,11.000,0.000,15.960,6.840,-20.520,18.240,4.560,-20.520
7821,0.203857,18.000,12.000,0.000,17.000,11.000,0.000,20.520,6.840,-20.520,18.240,4.560,-20.520
7822,0.200210,18.000,10.000,0.000,17.000,11.000,0.000,20.520,2.280,-20.520,18.240,4.560,-20.520
7823,0.201965,16.000,10.000,0.000,17.000,11.000,0.000,15.960,2.280,-20.520,18.240,4.560,-20.520
7826,0.205271,18.000,11.000,1.000,17.000,11.000,0.000,20.520,4.560,-18.240,18.240,4.560,-20.520
7829,0.200626,16.000,11.000,1.000,17.000,11.000,0.000,15.960,4.560,-18.240,18.240,4.560,-20.520
7834,0.209516,17.000,10.000,1.000,17.000,11.000,0.000,18.240,2.280,-18.240,18.240,4.560,-20.520
7835,0.207518,17.000,12.000,1.000,17.000,11.000,0.000,18.240,6.840,-18.240,18.240,4.560,-20.520
7838,0.201754,14.000,12.000,0.000,15.000,12.000,1.000,11.400,6.840,-20.520,13.680,6.840,-18.240
7839,0.204122,16.000,12.000,0.000,15.000,12.000,1.000,15.960,6.840,-20.520,13.680,6.840,-18.240
7841,0.206833,16.000,12.000,0.000,16.000,11.000,1.000,15.960,6.840,-20.520,15.960,4.560,-18.240
7842,0.208287,16.000,10.000,0.000,16.000,11.000,1.000,15.960,2.280,-20.520,15.960,4.560,-18.240
7848,0.202667,14.000,12.000,0.000,15.000,11.000,0.000,11.400,6.840,-20.520,13.680,4.560,-20.520
7849,0.204657,16.000,12.000,0.000,15.000,11.000,0.000,15.960,6.840,-20.520,13.680,4.560,-20.520
7850,0.201872,16.000,10.000,0.000,15.000,11.000,0.000,15.960,2.280,-20.520,13.680,4.560,-20.520
7851,0.203817,14.000,10.000,0.000,15.000,11.000,0.000,11.400,2.280,-20.520,13.680,4.560,-20.520
7854,0.204336,16.000,11.000,1.000,15.000,11.000,0.000,15.960,4.560,-18.240,13.680,4.560,-20.520
7857,0.207339,14.000,11.000,1.000,15.000,11.000,0.000,11.400,4.560,-18.240,13.680,4.560,-20.520
7862,0.204316,15.000,10.000,1.000,15.000,11.000,0.000,13.680,2.280,-18.240,13.680,4.560,-20.520
7863,0.205242,15.000,12.000,1.000,15.000,11.000,0.000,13.680,6.840,-18.240,13.680,4.560,-20.520
7866,0.199012,12.000,12.000,0.000,13.000,12.000,1.000,6.840,6.840,-20.520,9.120,6.840,-18.240
7867,0.203264,14.000,12.000,0.000,13.000,12.000,1.000,11.400,6.840,-20.520,9.120,6.840,-18.240
7869,0.206808,14.000,12.000,0.000,14.000,11.000,1.000,11.400,6.840,-20.520,11.400,4.560,-18.240
7870,0.207806,14.000,10.000,0.000,14.000,11.000,1.000,11.400,2.280,-20.520,11.400,4.560,-18.240
7876,0.203701,12.000,12.000,0.000,13.000,11.000,0.000,6.840,6.840,-20.520,9.120,4.560,-20.520
7877,0.195189,14.000,12.000,0.000,13.000,11.000,0.000,11.400,6.840,-20.520,9.120,4.560,-20.520
7878,0.199791,14.000,10.000,0.000,13.000,11.000,0.000,11.400,2.280,-20.520,9.120,4.560,-20.520
7879,0.209700,12.000,10.000,0.000,13.000,11.000,0.000,6.840,2.280,-20.520,9.120,4.560,-20.520
7882,0.201611,14.000,11.000,1.000,13.000,11.000,0.000,11.400,4.560,-18.240,9.120,4.560,-20.520
7885,0.201842,12.000,11.000,1.000,13.000,11.000,0.000,6.840,4.560,-18.240,9.120,4.560,-20.520
7890,0.207558,13.000,10.000,1.000,13.000,11.000,0.000,9.120,2.280,-18.240,9.120,4.560,-20.520
7891,0.208679,13.000,12.000,1.000,13.000,11.000,0.000,9.120,6.840,-18.240,9.120,4.560,-20.520
7894,0.199427,10.000,12.000,0.000,11.000,12.000,1.000,2.280,6.840,-20.520,4.560,6.840,-18.240
7895,0.210181,12.000,12.000,0.000,11.000,12.000,1.000,6.840,6.840,-20.520,4.560,6.840,-18.240
7897,0.208214,12.000,12.000,0.000,12.000,11.000,1.000,6.840,6.840,-20.520,6.840,4.560,-18.240
7898,0.206618,12.000,10.000,0.000,12.000,11.000,1.000,6.840,2.280,-20.520,6.840,4.560,-18.240
7904,0.204919,10.000,12.000,0.000,11.000,11.000,0.000,2.280,6.840,-20.520,4.560,4.560,-20.520
7905,0.198485,12.000,12.000,0.000,11.000,11.000,0.000,6.840,6.840,-20.520,4.560,4.560,-20.520
7906,0.203874,12.000,10.000,0.000,11.000,11.000,0.000,6.840,2.280,-20.520,4.560,4.560,-20.520
7907,0.197071,10.000,10.000,0.000,11.000,11.000,0.000,2.280,2.280,-20.520,4.560,4.560,-20.520
7910,0.201789,12.000,11.000,1.000,11.000,11.000,0.000,6.840,4.560,-18.240,4.560,4.560,-20.520
7913,0.200334,10.000,11.000,1.000,11.000,11.000,0.000,2.280,4.560,-18.240,4.560,4.560,-20.520
7918,0.205116,11.000,10.000,1.000,11.000,11.000,0.000,4.560,2.280,-18.240,4.560,4.560,-20.520
7919,0.206531,11.000,12.000,1.000,11.000,11.000,0.000,4.560,6.840,-18.240,4.560,4.560,-20.520
7922,0.203329,8.000,12.000,0.000,9.000,12.000,1.000,-2.280,6.840,-20.520,0.000,6.840,-18.240
7923,0.210158,10.000,12.000,0.000,9.000,12.000,1.000,2.280,6.840,-20.520,0.000,6.840,-18.240
7925,0.207006,10.000,12.000,0.000,10.000,11.000,1.000,2.280,6.840,-20.520,2.280,4.560,-18.240
7926,0.197371,10.000,10.000,0.000,10.000,11.000,1.000,2.280,2.280,-20.520,2.280,4.560,-18.240
7932,0.200969,8.000,12.000,0.000,9.000,11.000,0.000,-2.280,6.840,-20.520,0.000,4.560,-20.520
7933,0.199606,10.000,12.000,0.000,9.000,11.000,0.000,2.280,6.840,-20.520,0.000,4.560,-20.520
7934,0.200134,10.000,10.000,0.000,9.000,11.000,0.000,2.280,2.280,-20.520,0.000,4.560,-20.520
7935,0.210229,8.000,10.000,0.000,9.000,11.000,0.000,-2.280,2.280,-20.520,0.000,4.560,-20.520
7938,0.206143,10.000,11.000,1.000,9.000,11.000,0.000,2.280,4.560,-18.240,0.000,4.560,-20.520
7941,0.199090,8.000,11.000,1.000,9.000,11.000,0.000,-2.280,4.560,-18.240,0.000,4.560,-20.520
7946,0.209696,9.000,10.000,1.000,9.000,11.000,0.000,0.000,2.280,-18.240,0.000,4.560,-20.520
7947,0.208488,9.000,12.000,1.000,9.000,11.000,0.000,0.000,6.840,-18.240,0.000,4.560,-20.520
7950,0.210039,6.000,12.000,0.000,7.000,12.000,1.000,-6.840,6.840,-20.520,-4.560,6.840,-18.240
7951,0.208365,8.000,12.000,0.000,7.000,12.000,1.000,-2.280,6.840,-20.520,-4.560,6.840,-18.240
7953,0.207737,8.000,12.000,0.000,8.000,11.000,1.000,-2.280,6.840,-20.520,-2.280,4.560,-18.240
7954,0.206545,8.000,10.000,0.000,8.000,11.000,1.000,-2.280,2.280,-20.520,-2.280,4.560,-18.240
7960,0.200945,6.000,12.000,0.000,7.000,11.000,0.000,-6.840,6.840,-20.520,-4.560,4.560,-20.520
7961,0.202891,8.000,12.000,0.000,7.000,11.000,0.000,-2.280,6.840,-20.520,-4.560,4.560,-20.520
7962,0.198146,8.000,10.000,0.000,7.000,11.000,0.000,-2.280,2.280,-20.520,-4.560,4.560,-20.520
7963,0.202675,6.000,10.000,0.000,7.000,11.000,0.000,-6.840,2.280,-20.520,-4.560,4.560,-20.520
7966,0.203678,8.000,11.000,1.000,7.000,11.000,0.000,-2.280,4.560,-18.240,-4.560,4.560,-20.520
7969,0.205467,6.000,11.000,1.000,7.000,11.000,0.000,-6.840,4.560,-18.240,-4.560,4.560,-20.520
7974,0.200956,7.000,10.000,1.000,7.000,11.000,0.000,-4.560,2.280,-18.240,-4.560,4.560,-20.520
7975,0.208648,7.000,12.000,1.000,7.000,11.000,0.000,-4.560,6.840,-18.240,-4.560,4.560,-20.520
