strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_material_slice_fraction,a_side_material_slice_fraction,b_side_material_slice_fraction,longest_empty_run_slices,central_mean_foreground_fraction,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
981,broken,False,y,18.0,8.0,10.0,0.0,8.0,9.0,1.0,True,1.0,0.455752212389,6240,6240,6240,1.0,1.0,1.0,0,0.6299275945293644,0.9274336283185841,0.39823008849557523,0.41887905604719766,0.45165394402035625,0.32506361323155214,0.46371681415929206,0.3939393939393939,13,0.455752212389,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
984,broken,False,y,18.0,8.0,8.0,0.0,9.0,8.0,1.0,True,1.0,0.619469026549,6287,6287,6287,1.0,1.0,1.0,0,0.6382408152319656,0.9982300884955753,0.22123893805309736,0.23303834808259588,0.233451536643026,0.36084246722544594,0.49911504424778763,0.2727272727272727,9,0.619469026549,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
985,broken,False,y,18.0,10.0,8.0,0.0,9.0,8.0,1.0,True,1.0,0.477876106195,6563,6563,6563,1.0,1.0,1.0,0,0.7382676320729419,0.9946902654867257,0.4336283185840708,0.4365781710914454,0.4389086595492289,0.2584384772996873,0.49734513274336284,0.15151515151515152,5,0.477876106195,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
989,broken,False,y,18.0,8.0,9.0,1.0,9.0,9.0,0.0,True,0.265486725664,1.0,5988,5988,5988,1.0,1.0,1.0,0,0.6015017430946635,0.9345132743362833,0.2743362831858407,0.2949852507374631,0.31565656565656564,0.3628328741965106,0.46725663716814164,0.42424242424242425,14,0.265486725664,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
995,broken,False,y,18.0,9.0,8.0,1.0,9.0,9.0,0.0,True,0.41592920354,1.0,6289,6289,6289,1.0,1.0,1.0,0,0.6476267095736122,0.9663716814159292,0.34513274336283184,0.3510324483775811,0.3632478632478632,0.33322233322233324,0.4831858407079646,0.2727272727272727,9,0.41592920354,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
999,broken,False,y,18.0,9.0,10.0,1.0,9.0,9.0,0.0,True,0.407079646018,1.0,6071,6071,6071,1.0,1.0,1.0,0,0.6119603110753554,0.9274336283185841,0.37168141592920356,0.3775811209439528,0.4071246819338422,0.34703909322229937,0.46371681415929206,0.3333333333333333,11,0.407079646018,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1004,broken,False,y,18.0,10.0,8.0,0.0,10.0,9.0,1.0,True,1.0,0.398230088496,6202,6202,6202,1.0,1.0,1.0,0,0.6433360150174309,0.9805309734513274,0.3893805309734513,0.39233038348082594,0.4001203369434416,0.34574991795208404,0.4902654867256637,0.45454545454545453,15,0.398230088496,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1005,broken,False,y,18.0,10.0,10.0,0.0,10.0,9.0,1.0,True,0.995575221239,0.393805309735,6289,6289,6289,1.0,1.0,1.0,0,0.6470903727540895,0.8973451327433628,0.36283185840707965,0.3746312684365781,0.4174884944115713,0.28617536309844,0.4486725663716814,0.15151515151515152,5,0.393805309735,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1019,broken,False,y,18.0,11.0,8.0,1.0,11.0,9.0,0.0,True,0.429203539823,1.0,6312,6312,6312,1.0,1.0,1.0,0,0.6559399302762134,0.9628318584070796,0.3893805309734513,0.40412979351032446,0.41973039215686275,0.3225824420677362,0.4814159292035398,0.24242424242424243,8,0.429203539823,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1023,broken,False,y,18.0,11.0,10.0,1.0,11.0,9.0,0.0,True,0.367256637168,1.0,6009,6009,6009,1.0,1.0,1.0,0,0.6031107535532314,0.9380530973451328,0.36283185840707965,0.3775811209439528,0.4025157232704402,0.36277873070325906,0.4690265486725664,0.3939393939393939,13,0.367256637168,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1028,broken,False,y,18.0,12.0,8.0,0.0,12.0,9.0,1.0,True,1.0,0.37610619469,6256,6256,6256,1.0,1.0,1.0,0,0.6594261196031108,0.9451327433628319,0.3805309734513274,0.3952802359882006,0.41822721598002494,0.30791056633753267,0.47256637168141596,0.21212121212121213,7,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1029,broken,False,y,18.0,12.0,10.0,0.0,12.0,9.0,1.0,True,0.995575221239,0.37610619469,6132,6132,6132,1.0,1.0,1.0,0,0.6157146688120139,0.9256637168141593,0.35398230088495575,0.359882005899705,0.38878266411727214,0.3405179906135929,0.46283185840707963,0.30303030303030304,10,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1037,broken,False,y,18.0,12.0,9.0,1.0,13.0,9.0,0.0,True,0.411504424779,1.0,6344,6344,6344,1.0,1.0,1.0,0,0.6977742021989809,0.9787610619469026,0.39823008849557523,0.4277286135693215,0.4370102471368294,0.2891665296728587,0.4893805309734513,0.21212121212121213,6,0.411504424779,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1043,broken,False,y,18.0,13.0,8.0,1.0,13.0,9.0,0.0,True,0.429203539823,1.0,6166,6166,6166,1.0,1.0,1.0,0,0.6310002681684097,0.904424778761062,0.37168141592920356,0.3893805309734513,0.43052837573385516,0.31186621597580505,0.452212389380531,0.21212121212121213,7,0.429203539823,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1047,broken,False,y,18.0,13.0,10.0,1.0,13.0,9.0,0.0,True,0.362831858407,1.0,6102,6102,6102,1.0,1.0,1.0,0,0.615714668812014,0.9557522123893805,0.35398230088495575,0.36283185840707965,0.37962962962962965,0.35970819304152635,0.47787610619469023,0.3333333333333333,10,0.362831858407,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1052,broken,False,y,18.0,14.0,8.0,0.0,14.0,9.0,1.0,True,1.0,0.309734513274,5992,5992,5992,1.0,1.0,1.0,0,0.5947975328506302,0.9610619469026549,0.3008849557522124,0.3185840707964602,0.3314917127071823,0.38434064400915235,0.48053097345132745,0.45454545454545453,15,0.309734513274,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1053,broken,False,y,18.0,14.0,10.0,0.0,14.0,9.0,1.0,True,0.991150442478,0.407079646018,5951,5951,5951,1.0,1.0,1.0,0,0.5693215339233039,0.8371681415929203,0.36283185840707965,0.3746312684365781,0.4474982381959126,0.3339099237619321,0.41858407079646015,0.30303030303030304,10,0.407079646018,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1057,broken,False,y,18.0,16.0,8.0,0.0,15.0,8.0,1.0,True,0.977876106195,0.464601769912,5761,5761,5761,1.0,1.0,1.0,0,0.5374094931617055,0.904424778761062,0.24778761061946902,0.26253687315634217,0.2902804957599478,0.4120856312637135,0.452212389380531,0.42424242424242425,14,0.464601769912,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1061,broken,False,y,18.0,14.0,9.0,1.0,15.0,9.0,0.0,True,0.469026548673,1.0,5934,5934,5934,1.0,1.0,1.0,0,0.586484312148029,0.8973451327433628,0.36283185840707965,0.3746312684365781,0.4174884944115713,0.3546112007650469,0.4486725663716814,0.3939393939393939,9,0.469026548673,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1064,broken,False,y,18.0,16.0,9.0,1.0,15.0,9.0,0.0,True,0.430678466077,0.997050147493,5851,5851,5851,1.0,1.0,1.0,0,0.5829981228211317,0.9663716814159292,0.34513274336283184,0.3510324483775811,0.3632478632478632,0.39898989898989895,0.4831858407079646,0.5757575757575758,19,0.430678466077,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1067,broken,False,y,18.0,15.0,8.0,1.0,15.0,9.0,0.0,True,0.433628318584,0.991150442478,5971,5971,5971,1.0,1.0,1.0,0,0.576830249396621,0.8761061946902655,0.40707964601769914,0.415929203539823,0.4747474747474747,0.35108662381389655,0.43805309734513276,0.2727272727272727,9,0.433628318584,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1071,broken,False,y,18.0,15.0,10.0,1.0,15.0,9.0,0.0,True,0.371681415929,0.977876106195,5799,5799,5799,1.0,1.0,1.0,0,0.5234647358541163,0.8902654867256637,0.3274336283185841,0.3333333333333333,0.3744201457919151,0.417916741972408,0.4451327433628319,0.6060606060606061,20,0.371681415929,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1076,broken,False,y,18.0,16.0,8.0,0.0,16.0,9.0,1.0,True,0.942477876106,0.252212389381,5522,5522,5522,1.0,1.0,1.0,0,0.47304907481898634,0.8265486725663717,0.24778761061946902,0.25073746312684364,0.3033547466095646,0.435597949516579,0.41327433628318583,0.6363636363636364,21,0.252212389381,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1084,broken,False,y,18.0,16.0,8.0,0.0,17.0,8.0,1.0,True,0.964601769912,0.53982300885,5939,5939,5939,1.0,1.0,1.0,0,0.5781710914454277,0.8796460176991151,0.4247787610619469,0.4247787610619469,0.48289738430583495,0.34802755929516493,0.43982300884955755,0.15151515151515152,3,0.53982300885,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1085,broken,False,y,18.0,18.0,8.0,0.0,17.0,8.0,1.0,True,0.561946902655,0.398230088496,4721,4721,4721,1.0,1.0,1.0,0,0.42504692947170825,0.520353982300885,0.20353982300884957,0.21238938053097345,0.4081632653061224,0.18357039785611223,0.2601769911504425,0.09090909090909091,3,0.398230088496,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1099,broken,False,y,18.0,17.0,10.0,1.0,17.0,9.0,0.0,True,0.351032448378,0.843657817109,5201,5201,5201,1.0,1.0,1.0,0,0.40466613032984716,0.6601769911504425,0.2831858407079646,0.2861356932153392,0.4334226988382484,0.4067755300999269,0.33008849557522124,0.18181818181818182,6,0.351032448378,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1109,broken,False,y,18.0,2.0,10.0,0.0,1.0,10.0,1.0,True,0.83185840708,0.438053097345,5402,5402,5402,1.0,1.0,1.0,0,0.43577366586216143,0.6548672566371683,0.3008849557522124,0.3126843657817109,0.4774774774774773,0.3505323505323506,0.32743362831858414,0.12121212121212122,4,0.438053097345,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1167,broken,False,y,18.0,5.0,10.0,1.0,5.0,11.0,0.0,True,0.407079646018,0.884955752212,5777,5777,5777,1.0,1.0,1.0,0,0.5073746312684366,0.8353982300884956,0.36283185840707965,0.36873156342182895,0.4413841807909605,0.3940677966101695,0.4176991150442478,0.48484848484848486,15,0.407079646018,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1171,broken,False,y,18.0,5.0,12.0,1.0,5.0,11.0,0.0,True,0.327433628319,0.858407079646,5458,5458,5458,1.0,1.0,1.0,0,0.4652721909359077,0.720353982300885,0.3274336283185841,0.3333333333333333,0.4627354627354627,0.36132827041917953,0.3601769911504425,0.18181818181818182,4,0.327433628319,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1177,broken,False,y,18.0,6.0,12.0,0.0,6.0,11.0,1.0,True,0.933628318584,0.46017699115,5867,5867,5867,1.0,1.0,1.0,0,0.5205148833467417,0.8371681415929203,0.3805309734513274,0.3864306784660767,0.4615926708949965,0.3822794541610609,0.41858407079646015,0.42424242424242425,11,0.46017699115,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1180,broken,False,y,18.0,6.0,10.0,0.0,7.0,10.0,1.0,True,1.0,0.526548672566,5961,5961,5961,1.0,1.0,1.0,0,0.5569857870742826,0.9716814159292035,0.2743362831858407,0.2772861356932153,0.2853673345476624,0.4286581663630844,0.48584070796460177,0.5454545454545454,16,0.526548672566,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1184,broken,False,y,18.0,6.0,11.0,1.0,7.0,11.0,2.0,True,0.46017699115,0.336283185841,4603,4603,4603,1.0,1.0,1.0,0,0.3183159023866989,0.4247787610619469,0.168141592920354,0.17699115044247787,0.4166666666666667,0.25378787878787873,0.21238938053097345,0.12121212121212122,4,0.336283185841,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1191,broken,False,y,18.0,7.0,10.0,1.0,7.0,11.0,0.0,True,0.433628318584,0.964601769912,5969,5969,5969,1.0,1.0,1.0,0,0.5591311343523733,0.8884955752212389,0.3805309734513274,0.39528023598820056,0.4448871181938911,0.37595074248460697,0.44424778761061945,0.45454545454545453,15,0.433628318584,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1195,broken,False,y,18.0,7.0,12.0,1.0,7.0,11.0,0.0,True,0.371681415929,0.973451327434,5629,5629,5629,1.0,1.0,1.0,0,0.5065701260391525,0.768141592920354,0.3008849557522124,0.30678466076696165,0.39938556067588327,0.35407066052227343,0.384070796460177,0.36363636363636365,8,0.371681415929,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1200,broken,False,y,18.0,8.0,10.0,0.0,8.0,11.0,1.0,True,0.995575221239,0.442477876106,5922,5922,5922,1.0,1.0,1.0,0,0.5663716814159291,0.8106194690265487,0.3805309734513274,0.39233038348082594,0.4839883551673944,0.3183803096466852,0.40530973451327434,0.15151515151515152,2,0.442477876106,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1201,broken,False,y,18.0,8.0,12.0,0.0,8.0,11.0,1.0,True,0.955752212389,0.438053097345,5972,5972,5972,1.0,1.0,1.0,0,0.5561812818449987,0.856637168141593,0.3893805309734513,0.3952802359882006,0.46143250688705234,0.3585023791635362,0.4283185840707965,0.3333333333333333,11,0.438053097345,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1207,broken,False,y,18.0,10.0,10.0,2.0,9.0,10.0,1.0,True,0.380530973451,0.486725663717,4517,4517,4517,0.9696969696969697,0.9090909090909091,1.0,1,0.2906945561812818,0.39646017699115044,0.04424778761061947,0.08259587020648967,0.20833333333333334,0.2754329004329004,0.19823008849557522,0.12121212121212122,4,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1215,broken,False,y,18.0,9.0,10.0,1.0,9.0,11.0,0.0,True,0.508849557522,0.969026548673,6260,6260,6260,1.0,1.0,1.0,0,0.6218825422365246,0.8991150442477877,0.415929203539823,0.4277286135693215,0.47572178477690286,0.31358864232879985,0.4495575221238938,0.18181818181818182,4,0.508849557522,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1219,broken,False,y,18.0,9.0,12.0,1.0,9.0,11.0,0.0,True,0.358407079646,0.955752212389,5646,5646,5646,1.0,1.0,1.0,0,0.5057656208098686,0.7787610619469026,0.336283185840708,0.336283185840708,0.4318181818181819,0.3608815426997245,0.3893805309734513,0.30303030303030304,10,0.358407079646,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1224,broken,False,y,18.0,10.0,10.0,0.0,10.0,11.0,1.0,True,0.995575221239,0.380530973451,5924,5924,5924,1.0,1.0,1.0,0,0.5792437650844731,0.8831858407079646,0.36283185840707965,0.3687315634218289,0.41750167000668004,0.3553166939940487,0.4415929203539823,0.42424242424242425,14,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1225,broken,False,y,18.0,10.0,12.0,0.0,10.0,11.0,1.0,True,0.911504424779,0.526548672566,6064,6064,6064,1.0,1.0,1.0,0,0.5760257441673371,0.8477876106194691,0.37168141592920356,0.3746312684365782,0.441892832289492,0.323654077307522,0.42389380530973453,0.24242424242424243,7,0.526548672566,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1236,broken,False,y,18.0,12.0,11.0,1.0,11.0,11.0,0.0,True,0.424778761062,1.0,6621,6621,6621,1.0,1.0,1.0,0,0.750603378921963,0.9805309734513274,0.4336283185840708,0.44542772861356933,0.4542719614921781,0.2358057105349524,0.4902654867256637,0.15151515151515152,5,0.424778761062,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1239,broken,False,y,18.0,11.0,10.0,1.0,11.0,11.0,0.0,True,0.380530973451,0.942477876106,6067,6067,6067,1.0,1.0,1.0,0,0.5907750067042103,0.8973451327433628,0.36283185840707965,0.3687315634218289,0.41091387245233396,0.34415157492080567,0.4486725663716814,0.21212121212121213,7,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1243,broken,False,y,18.0,11.0,12.0,1.0,11.0,11.0,0.0,True,0.336283185841,1.0,5846,5846,5846,1.0,1.0,1.0,0,0.5671761866452132,0.8584070796460178,0.35398230088495575,0.35398230088495575,0.4123711340206185,0.3514526710402999,0.4292035398230089,0.3333333333333333,11,0.336283185841,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1248,broken,False,y,18.0,12.0,10.0,0.0,12.0,11.0,1.0,True,0.995575221239,0.398230088496,5975,5975,5975,1.0,1.0,1.0,0,0.5972110485384822,0.8973451327433628,0.3893805309734513,0.3893805309734513,0.4339250493096647,0.33877233877233875,0.4486725663716814,0.24242424242424243,7,0.398230088496,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1249,broken,False,y,18.0,12.0,12.0,0.0,12.0,11.0,1.0,True,0.907079646018,0.380530973451,5998,5998,5998,1.0,1.0,1.0,0,0.5803164387235185,0.8424778761061947,0.36283185840707965,0.36578171091445427,0.43417366946778707,0.31601731601731603,0.42123893805309737,0.24242424242424243,8,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1263,broken,False,y,18.0,13.0,10.0,1.0,13.0,11.0,0.0,True,0.340707964602,0.938053097345,5965,5965,5965,1.0,1.0,1.0,0,0.5803164387235183,0.8725663716814159,0.336283185840708,0.35103244837758113,0.40229885057471265,0.3394185260311021,0.43628318584070797,0.2727272727272727,9,0.340707964602,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1267,broken,False,y,18.0,13.0,12.0,1.0,13.0,11.0,0.0,True,0.362831858407,1.0,5802,5802,5802,1.0,1.0,1.0,0,0.5626173236792706,0.8796460176991151,0.336283185840708,0.336283185840708,0.3822937625754527,0.36753856472166335,0.43982300884955755,0.30303030303030304,10,0.362831858407,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1272,broken,False,y,18.0,14.0,10.0,0.0,14.0,11.0,1.0,True,0.995575221239,0.336283185841,5787,5787,5787,1.0,1.0,1.0,0,0.5425046929471709,0.8973451327433628,0.30973451327433627,0.3185840707964602,0.35502958579881655,0.4024266331958639,0.4486725663716814,0.45454545454545453,15,0.336283185841,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1273,broken,False,y,18.0,14.0,12.0,0.0,14.0,11.0,1.0,True,0.880530973451,0.345132743363,5737,5737,5737,1.0,1.0,1.0,0,0.5248055779029229,0.7752212389380531,0.336283185840708,0.3451327433628319,0.44520547945205485,0.32842119828421196,0.38761061946902653,0.09090909090909091,3,0.345132743363,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1276,broken,False,y,18.0,14.0,10.0,0.0,15.0,10.0,1.0,True,1.0,0.557522123894,6259,6259,6259,1.0,1.0,1.0,0,0.6304639313488871,0.9734513274336283,0.4424778761061947,0.44837758112094395,0.46060606060606063,0.3542699724517906,0.48672566371681414,0.24242424242424243,8,0.557522123894,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1279,broken,False,y,18.0,16.0,10.0,2.0,15.0,10.0,1.0,True,0.457227138643,0.474926253687,4523,4523,4523,1.0,1.0,1.0,0,0.3219677251431546,0.443362831858407,0.17699115044247787,0.18289085545722714,0.4125083166999335,0.27826699542092276,0.2216814159292035,0.20588235294117646,5,0.457227138643,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1284,broken,False,y,18.0,16.0,11.0,1.0,15.0,11.0,0.0,True,0.439528023599,1.0,5974,5974,5974,1.0,1.0,1.0,0,0.6371681415929203,0.9911504424778761,0.415929203539823,0.4336283185840708,0.4375,0.35795454545454547,0.49557522123893805,0.30303030303030304,6,0.439528023599,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1287,broken,False,y,18.0,15.0,10.0,1.0,15.0,11.0,0.0,True,0.358407079646,0.91592920354,5666,5666,5666,1.0,1.0,1.0,0,0.5006704210244034,0.743362831858407,0.3274336283185841,0.33628318584070793,0.4523809523809524,0.3358585858585858,0.3716814159292035,0.15151515151515152,5,0.358407079646,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1291,broken,False,y,18.0,15.0,12.0,1.0,15.0,11.0,0.0,True,0.345132743363,0.995575221239,5639,5639,5639,1.0,1.0,1.0,0,0.4936980423706088,0.7964601769911505,0.2831858407079646,0.28908554572271383,0.36296296296296293,0.39595959595959596,0.39823008849557523,0.5151515151515151,17,0.345132743363,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1296,broken,False,y,18.0,16.0,10.0,0.0,16.0,11.0,1.0,True,0.882005899705,0.286135693215,5126,5126,5126,1.0,1.0,1.0,0,0.42998438313378456,0.7451327433628318,0.2831858407079646,0.28908554572271383,0.38796516231195566,0.4359368450468073,0.3725663716814159,0.6470588235294118,21,0.286135693215,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1304,broken,False,y,18.0,16.0,10.0,0.0,17.0,10.0,1.0,True,0.946902654867,0.495575221239,5945,5945,5945,1.0,1.0,1.0,0,0.5939614783966685,0.8823008849557522,0.40707964601769914,0.41887905604719766,0.47475760615178875,0.3306979762817865,0.4411504424778761,0.08823529411764706,3,0.495575221239,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1306,broken,False,y,18.0,16.0,10.0,2.0,17.0,10.0,1.0,True,0.309734513274,0.420353982301,4432,4432,4432,1.0,1.0,1.0,0,0.2995441137034057,0.41415929203539825,0.1592920353982301,0.16519174041297935,0.3988603988603988,0.28114478114478114,0.20707964601769913,0.18181818181818182,5,0.309734513274,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1354,broken,False,y,18.0,2.0,12.0,2.0,3.0,12.0,1.0,True,0.300884955752,0.517699115044,5082,5082,5082,1.0,1.0,1.0,0,0.4229015821936176,0.5539823008849557,0.24778761061946902,0.24778761061946902,0.44728434504792336,0.23932616903862902,0.27699115044247785,0.18181818181818182,6,0.300884955752,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1381,broken,False,y,18.0,4.0,13.0,1.0,5.0,13.0,0.0,True,0.362831858407,0.783185840708,5538,5538,5538,1.0,1.0,1.0,0,0.4918208635022794,0.7008849557522124,0.30973451327433627,0.3244837758112094,0.4629629629629629,0.30371900826446285,0.3504424778761062,0.18181818181818182,3,0.362831858407,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1396,broken,False,y,18.0,6.0,12.0,0.0,6.0,13.0,1.0,True,0.862831858407,0.345132743363,5510,5510,5510,1.0,1.0,1.0,0,0.4770716009654063,0.6884955752212389,0.30973451327433627,0.3126843657817109,0.45415595544130244,0.3190776661213679,0.34424778761061947,0.21212121212121213,7,0.345132743363,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1435,broken,False,y,18.0,9.0,12.0,1.0,9.0,13.0,0.0,True,0.353982300885,0.893805309735,5820,5820,5820,1.0,1.0,1.0,0,0.5269509251810136,0.8,0.336283185840708,0.3421828908554572,0.4277286135693215,0.34882005899705015,0.4,0.36363636363636365,12,0.353982300885,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1468,broken,False,y,18.0,12.0,12.0,0.0,12.0,13.0,1.0,True,0.933628318584,0.349557522124,5755,5755,5755,1.0,1.0,1.0,0,0.5390185036202735,0.7823008849557522,0.336283185840708,0.34808259587020646,0.444947209653092,0.31969011380776086,0.3911504424778761,0.18181818181818182,6,0.349557522124,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1483,broken,False,y,18.0,13.0,12.0,1.0,13.0,13.0,0.0,True,0.345132743363,0.849557522124,5708,5708,5708,1.0,1.0,1.0,0,0.523196567444355,0.7327433628318585,0.35398230088495575,0.35693215339233036,0.4871175523349436,0.2943200117113161,0.36637168141592924,0.09090909090909091,3,0.345132743363,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1493,broken,False,y,18.0,14.0,14.0,0.0,14.0,13.0,1.0,True,0.827433628319,0.446902654867,5670,5670,5670,1.0,1.0,1.0,0,0.4977205685170287,0.7115044247787611,0.336283185840708,0.34513274336283184,0.4850746268656716,0.3092868988391376,0.35575221238938054,0.12121212121212122,4,0.446902654867,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1718,broken,False,y,18.0,14.0,14.0,2.0,15.0,14.0,1.0,True,0.380530973451,0.436578171091,4351,4351,4351,1.0,1.0,1.0,0,0.2888173773129525,0.40707964601769914,0.1504424778761062,0.15634218289085547,0.38405797101449274,0.29314888010540185,0.20353982300884957,0.24242424242424243,8,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
1939,broken,False,y,18.0,14.0,16.0,2.0,13.0,16.0,1.0,True,0.323008849558,0.553097345133,4670,4670,4670,1.0,1.0,1.0,0,0.3515687851971038,0.552212389380531,0.20353982300884957,0.22123893805309736,0.40064102564102566,0.3688811188811189,0.2761061946902655,0.3939393939393939,13,0.323008849558,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
2005,broken,False,y,18.0,16.0,17.0,1.0,17.0,17.0,0.0,True,0.106194690265,0.482300884956,4435,4435,4435,1.0,1.0,1.0,0,0.29793510324483774,0.3805309734513274,0.11504424778761062,0.13569321533923304,0.35658914728682173,0.22973925299506692,0.1902654867256637,0.09090909090909091,3,0.106194690265,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
2051,broken,False,y,18.0,4.0,0.0,4.0,3.0,0.0,3.0,True,0.318584070796,0.261061946903,3791,3791,3791,1.0,1.0,1.0,0,0.2416197371949584,0.3274336283185841,0.12389380530973451,0.13864306784660765,0.4234234234234234,0.26699426699426704,0.16371681415929204,0.09090909090909091,3,0.261061946903,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
2053,broken,False,y,18.0,2.0,1.0,3.0,3.0,1.0,2.0,True,0.16814159292,0.407079646018,4284,4284,4284,1.0,1.0,1.0,0,0.278626977742022,0.3787610619469027,0.1592920353982301,0.1710914454277286,0.4517133956386293,0.2649391107335033,0.18938053097345134,0.09090909090909091,3,0.16814159292,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
