strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
12044,missing,False,y,18.0,14.0,16.0,10.0,15.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12156,missing,False,y,18.0,4.0,1.0,13.0,5.0,1.0,14.0,False,0.12389380531,0.349557522124,1582,2205,1582,0.2920353982300885,0.0,0.0,0.0,0.4288337924701561,0.14601769911504425,0.3939393939393939,13,0.12389380531,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12281,missing,False,y,18.0,16.0,1.0,13.0,15.0,2.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12286,missing,False,y,18.0,15.0,2.0,13.0,15.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12352,missing,False,y,18.0,2.0,3.0,13.0,3.0,3.0,14.0,False,0.345132743363,0.300884955752,1783,2001,1783,0.30796460176991153,0.0,0.0,0.0,0.43120863810518983,0.15398230088495576,0.45454545454545453,12,0.300884955752,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12488,missing,False,y,18.0,14.0,2.0,12.0,14.0,3.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12578,missing,False,y,18.0,4.0,5.0,13.0,3.0,5.0,14.0,False,0.349557522124,0.0,2352,0,0,0.36814159292035403,0.0,0.0,0.0,0.4533799533799534,0.18407079646017702,0.45454545454545453,15,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12619,missing,False,y,18.0,8.0,4.0,14.0,7.0,4.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12639,missing,False,y,18.0,8.0,4.0,14.0,8.0,5.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12709,missing,False,y,18.0,14.0,6.0,12.0,14.0,5.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
12960,missing,False,y,18.0,16.0,6.0,12.0,17.0,6.0,13.0,False,0.230088495575,0.305309734513,1931,1715,1715,0.24601769911504426,0.0,0.0,0.0,0.44277305428384567,0.12300884955752213,0.36363636363636365,11,0.230088495575,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13061,missing,False,y,18.0,6.0,9.0,13.0,7.0,9.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13107,missing,False,y,18.0,12.0,8.0,14.0,11.0,8.0,13.0,False,0.070796460177,0.358407079646,1517,2104,1517,0.2991150442477876,0.0,0.0,0.0,0.5336202259279181,0.1495575221238938,0.48484848484848486,15,0.070796460177,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13232,missing,False,y,18.0,2.0,11.0,13.0,3.0,11.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13345,missing,False,y,18.0,12.0,12.0,12.0,12.0,11.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13452,missing,False,y,18.0,2.0,13.0,13.0,3.0,13.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13638,missing,False,y,18.0,2.0,16.0,12.0,1.0,15.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13644,missing,False,y,18.0,0.0,14.0,12.0,1.0,14.0,13.0,False,0.12389380531,0.265486725664,1258,2083,1258,0.26548672566371684,0.0,0.0,0.0,0.4080808080808081,0.13274336283185842,0.3333333333333333,9,0.12389380531,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13663,missing,False,y,18.0,2.0,16.0,12.0,3.0,15.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13665,missing,False,y,18.0,2.0,16.0,12.0,2.0,15.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13857,missing,False,y,18.0,2.0,16.0,12.0,1.0,17.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13865,missing,False,y,18.0,2.0,16.0,12.0,1.0,16.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13884,missing,False,y,18.0,2.0,16.0,12.0,3.0,17.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13888,missing,False,y,18.0,2.0,16.0,12.0,2.0,17.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
13892,missing,False,y,18.0,2.0,16.0,12.0,3.0,16.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14119,missing,False,y,18.0,0.0,0.0,16.0,0.0,1.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14210,missing,False,y,18.0,10.0,2.0,14.0,9.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14292,missing,False,y,18.0,14.0,1.0,15.0,15.0,1.0,16.0,False,0.225663716814,0.0,1994,0,0,0.1920353982300885,0.0,0.0,0.0,0.44456492274329085,0.09601769911504425,0.4117647058823529,14,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14295,missing,False,y,18.0,14.0,1.0,15.0,15.0,0.0,15.0,False,0.0796460176991,0.101769911504,1484,1646,1484,0.13982300884955753,0.0,0.0,0.0,0.28423475258918296,0.06991150442477877,0.18181818181818182,6,0.0796460176991,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14296,missing,False,y,18.0,16.0,1.0,15.0,15.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14297,missing,False,y,18.0,16.0,1.0,15.0,15.0,2.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14487,missing,False,y,18.0,14.0,2.0,16.0,13.0,2.0,15.0,False,0.0,0.300884955752,0,2126,0,0.2831858407079646,0.0,0.0,0.0,0.4621212121212121,0.1415929203539823,0.45454545454545453,15,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14488,missing,False,y,18.0,12.0,3.0,15.0,13.0,3.0,16.0,False,0.345132743363,0.367256637168,1699,2169,1699,0.3433628318584071,0.0,0.0,0.0,0.4523586379256483,0.17168141592920355,0.36363636363636365,12,0.345132743363,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14576,missing,False,y,18.0,2.0,4.0,14.0,3.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14625,missing,False,y,18.0,8.0,4.0,14.0,7.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
14637,missing,False,y,18.0,6.0,5.0,15.0,7.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
15386,missing,False,y,18.0,14.0,12.0,16.0,14.0,11.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
15629,missing,False,y,18.0,16.0,14.0,14.0,16.0,13.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
15660,missing,False,y,18.0,0.0,14.0,14.0,1.0,14.0,15.0,False,0.0,0.318584070796,0,2049,0,0.24778761061946902,0.0,0.0,0.0,0.43831168831168826,0.12389380530973451,0.36363636363636365,11,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
15712,missing,False,y,18.0,4.0,15.0,15.0,5.0,15.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
15939,missing,False,y,18.0,6.0,16.0,16.0,5.0,16.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
16820,missing,False,y,18.0,12.0,4.0,16.0,13.0,4.0,17.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17007,missing,False,y,18.0,7.0,8.0,17.0,7.0,7.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17248,missing,False,y,18.0,6.0,8.0,16.0,7.0,8.0,17.0,False,0.261061946903,0.0,2026,0,0,0.25486725663716814,0.0,0.0,0.0,0.47579966329966333,0.12743362831858407,0.45454545454545453,15,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17562,missing,False,y,18.0,10.0,10.0,18.0,11.0,10.0,17.0,False,0.0619469026549,0.0,1650,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17607,missing,False,y,18.0,14.0,12.0,16.0,15.0,11.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17855,missing,False,y,18.0,13.0,12.0,17.0,13.0,13.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
17902,missing,False,y,18.0,18.0,12.0,18.0,18.0,13.0,17.0,False,0.0132743362832,0.190265486726,1040,1615,1040,0.17699115044247787,0.0,0.0,0.0,0.3314285714285714,0.08849557522123894,0.34285714285714286,6,0.0132743362832,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
18200,missing,False,y,18.0,2.0,17.0,17.0,1.0,17.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
18252,missing,False,y,18.0,4.0,16.0,16.0,5.0,16.0,17.0,False,0.0973451327434,0.238938053097,1537,2193,1537,0.26548672566371684,0.0,0.0,0.0,0.34242424242424246,0.13274336283185842,0.2727272727272727,9,0.0973451327434,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
