strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
5140,missing,False,y,18.0,0.0,10.0,4.0,1.0,10.0,5.0,False,0.29203539823,0.314159292035,1648,1789,1648,0.2814159292035398,0.0,0.0,0.0,0.40804269106155894,0.1407079646017699,0.3333333333333333,11,0.29203539823,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5223,missing,False,y,18.0,7.0,10.0,5.0,7.0,11.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5621,missing,False,y,18.0,6.0,14.0,4.0,5.0,15.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5798,missing,True,y,18.0,0.0,18.0,6.0,0.0,17.0,5.0,False,0.0,0.200589970501,0,1832,0,0.21238938053097345,0.0,0.0,0.0,0.38725490196078427,0.10619469026548672,0.29411764705882354,10,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5804,missing,True,y,18.0,2.0,18.0,4.0,1.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5805,missing,True,y,18.0,0.0,18.0,4.0,1.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5806,missing,True,y,18.0,0.0,18.0,6.0,1.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5807,missing,True,y,18.0,2.0,18.0,6.0,1.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5823,missing,True,y,18.0,2.0,18.0,4.0,3.0,17.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5832,missing,True,y,18.0,4.0,18.0,4.0,3.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5833,missing,True,y,18.0,2.0,18.0,4.0,3.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5834,missing,True,y,18.0,2.0,18.0,6.0,3.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5835,missing,True,y,18.0,4.0,18.0,6.0,3.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5860,missing,True,y,18.0,6.0,18.0,4.0,5.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5861,missing,True,y,18.0,4.0,18.0,4.0,5.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5862,missing,True,y,18.0,4.0,18.0,6.0,5.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5863,missing,True,y,18.0,6.0,18.0,6.0,5.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5888,missing,True,y,18.0,8.0,18.0,4.0,7.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5889,missing,True,y,18.0,6.0,18.0,4.0,7.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5890,missing,True,y,18.0,6.0,18.0,6.0,7.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5891,missing,True,y,18.0,8.0,18.0,6.0,7.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5916,missing,True,y,18.0,10.0,18.0,4.0,9.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5917,missing,True,y,18.0,8.0,18.0,4.0,9.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5918,missing,True,y,18.0,8.0,18.0,6.0,9.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5919,missing,True,y,18.0,10.0,18.0,6.0,9.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5944,missing,True,y,18.0,12.0,18.0,4.0,11.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5945,missing,True,y,18.0,10.0,18.0,4.0,11.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5946,missing,True,y,18.0,10.0,18.0,6.0,11.0,18.0,5.0,False,0.00442477876106,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5947,missing,True,y,18.0,12.0,18.0,6.0,11.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5972,missing,True,y,18.0,14.0,18.0,4.0,13.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5973,missing,True,y,18.0,12.0,18.0,4.0,13.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5974,missing,True,y,18.0,12.0,18.0,6.0,13.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5975,missing,True,y,18.0,14.0,18.0,6.0,13.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6000,missing,True,y,18.0,16.0,18.0,4.0,15.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6001,missing,True,y,18.0,14.0,18.0,4.0,15.0,18.0,5.0,False,0.0,0.181415929204,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6002,missing,True,y,18.0,14.0,18.0,6.0,15.0,18.0,5.0,False,0.0,0.117994100295,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6003,missing,True,y,18.0,16.0,18.0,6.0,15.0,18.0,5.0,False,0.230088495575,0.0,0,0,0,0.04247787610619473,0.0,0.0,0.0,0.8787878787878788,0.021238938053097366,0.8787878787878788,29,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6032,missing,True,y,18.0,18.0,18.0,4.0,17.0,18.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6033,missing,True,y,18.0,16.0,18.0,4.0,17.0,18.0,5.0,False,0.0,0.154867256637,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6034,missing,True,y,18.0,16.0,18.0,6.0,17.0,18.0,5.0,False,0.0,0.256637168142,0,0,0,0.09734513274336286,0.0,0.0,0.0,0.8567493112947658,0.04867256637168143,0.8484848484848485,28,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6035,missing,True,y,18.0,18.0,18.0,6.0,17.0,18.0,5.0,False,0.0309734513274,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6127,missing,False,y,18.0,6.0,0.0,8.0,6.0,1.0,7.0,False,0.225663716814,0.0,1953,0,0,0.23008849557522124,0.0,0.0,0.0,0.2972027972027972,0.11504424778761062,0.21212121212121213,7,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6141,missing,False,y,18.0,7.0,0.0,7.0,7.0,1.0,8.0,False,0.0,0.146017699115,0,1661,0,0.15663716814159293,0.0,0.0,0.0,0.746095048188767,0.07831858407079646,0.7352941176470589,25,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6151,missing,False,y,18.0,8.0,0.0,8.0,8.0,1.0,7.0,False,0.0353982300885,0.234513274336,1312,1763,1312,0.21238938053097345,0.0,0.0,0.0,0.7891414141414141,0.10619469026548672,0.7878787878787878,26,0.0353982300885,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6166,missing,False,y,18.0,9.0,2.0,7.0,9.0,1.0,8.0,False,0.176991150442,0.0,1642,0,0,0.0061946902654867195,0.0,0.0,0.0,0.8823529411764706,0.0030973451327433598,0.8823529411764706,30,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6176,missing,False,y,18.0,10.0,0.0,6.0,11.0,0.0,7.0,False,0.0,0.252212389381,0,1830,0,0.23893805309734514,0.0,0.0,0.0,0.5348583877995643,0.11946902654867257,0.5,17,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6234,missing,False,y,18.0,16.0,1.0,7.0,15.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6245,missing,False,y,18.0,16.0,2.0,6.0,16.0,1.0,7.0,False,0.243362831858,0.0,1944,0,0,0.20353982300884957,0.0,0.0,0.0,0.5915678524374176,0.10176991150442478,0.5757575757575758,19,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6247,missing,False,y,18.0,16.0,0.0,8.0,16.0,1.0,7.0,False,0.188790560472,0.0,1676,0,0,0.19469026548672566,0.0,0.0,0.0,0.509641873278237,0.09734513274336283,0.48484848484848486,16,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6254,missing,False,y,18.0,16.0,0.0,8.0,17.0,0.0,7.0,False,0.278761061947,0.323008849558,1540,1803,1540,0.32389380530973455,0.0,0.0,0.0,0.6113594966053982,0.16194690265486728,0.5757575757575758,19,0.278761061947,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6259,missing,False,y,18.0,16.0,1.0,7.0,17.0,0.0,7.0,False,0.00294985250737,0.0,1339,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6265,missing,False,y,18.0,17.0,0.0,7.0,17.0,1.0,8.0,False,0.0619469026549,0.20796460177,1334,2046,1334,0.21238938053097345,0.0,0.0,0.0,0.5477941176470588,0.10619469026548672,0.5294117647058824,18,0.0619469026549,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6482,missing,False,y,18.0,18.0,3.0,7.0,17.0,3.0,8.0,False,0.247787610619,0.070796460177,1776,1512,1512,0.24778761061946902,0.0,0.0,0.0,0.3701298701298701,0.12389380530973451,0.3333333333333333,11,0.070796460177,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6670,missing,False,y,18.0,14.0,5.0,7.0,15.0,6.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6692,missing,False,y,18.0,16.0,4.0,6.0,17.0,4.0,7.0,False,0.314159292035,0.0575221238938,2265,1533,1533,0.30973451327433627,0.0,0.0,0.0,0.3896103896103896,0.15486725663716813,0.3939393939393939,13,0.0575221238938,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
6916,missing,False,y,18.0,16.0,7.0,7.0,17.0,7.0,8.0,False,0.261061946903,0.0929203539823,2126,1594,1594,0.26371681415929205,0.0,0.0,0.0,0.41102298149278016,0.13185840707964602,0.3939393939393939,13,0.0929203539823,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7225,missing,False,y,18.0,6.0,12.0,6.0,6.0,11.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7404,missing,False,y,18.0,2.0,13.0,7.0,3.0,13.0,8.0,False,0.358407079646,0.33185840708,1817,2288,1817,0.36283185840707965,0.0,0.0,0.0,0.3902439024390244,0.18141592920353983,0.3333333333333333,10,0.33185840708,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7420,missing,False,y,18.0,4.0,12.0,6.0,4.0,13.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7706,missing,False,y,18.0,9.0,16.0,7.0,9.0,15.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7820,missing,True,y,18.0,2.0,18.0,6.0,1.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7821,missing,True,y,18.0,0.0,18.0,6.0,1.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7822,missing,True,y,18.0,0.0,18.0,8.0,1.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7823,missing,True,y,18.0,2.0,18.0,8.0,1.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7848,missing,True,y,18.0,4.0,18.0,6.0,3.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7849,missing,True,y,18.0,2.0,18.0,6.0,3.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7850,missing,True,y,18.0,2.0,18.0,8.0,3.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7851,missing,True,y,18.0,4.0,18.0,8.0,3.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7876,missing,True,y,18.0,6.0,18.0,6.0,5.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7877,missing,True,y,18.0,4.0,18.0,6.0,5.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7878,missing,True,y,18.0,4.0,18.0,8.0,5.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7879,missing,True,y,18.0,6.0,18.0,8.0,5.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7904,missing,True,y,18.0,8.0,18.0,6.0,7.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7905,missing,True,y,18.0,6.0,18.0,6.0,7.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7906,missing,True,y,18.0,6.0,18.0,8.0,7.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7907,missing,True,y,18.0,8.0,18.0,8.0,7.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7932,missing,True,y,18.0,10.0,18.0,6.0,9.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7933,missing,True,y,18.0,8.0,18.0,6.0,9.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7934,missing,True,y,18.0,8.0,18.0,8.0,9.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7935,missing,True,y,18.0,10.0,18.0,8.0,9.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7960,missing,True,y,18.0,12.0,18.0,6.0,11.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7961,missing,True,y,18.0,10.0,18.0,6.0,11.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7962,missing,True,y,18.0,10.0,18.0,8.0,11.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7963,missing,True,y,18.0,12.0,18.0,8.0,11.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7988,missing,True,y,18.0,14.0,18.0,6.0,13.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7989,missing,True,y,18.0,12.0,18.0,6.0,13.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7990,missing,True,y,18.0,12.0,18.0,8.0,13.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
7991,missing,True,y,18.0,14.0,18.0,8.0,13.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8016,missing,True,y,18.0,16.0,18.0,6.0,15.0,18.0,7.0,False,0.16814159292,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8017,missing,True,y,18.0,14.0,18.0,6.0,15.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8018,missing,True,y,18.0,14.0,18.0,8.0,15.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8019,missing,True,y,18.0,16.0,18.0,8.0,15.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8048,missing,True,y,18.0,18.0,18.0,6.0,17.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8049,missing,True,y,18.0,16.0,18.0,6.0,17.0,18.0,7.0,False,0.0,0.238938053097,0,0,0,0.06017699115044252,0.0,0.0,0.0,0.8698752228163993,0.03008849557522126,0.8787878787878788,29,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8050,missing,True,y,18.0,16.0,18.0,8.0,17.0,18.0,7.0,False,0.0,0.283185840708,0,0,0,0.06017699115044252,0.0,0.0,0.0,0.8698752228163993,0.03008849557522126,0.8787878787878788,29,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8051,missing,True,y,18.0,18.0,18.0,8.0,17.0,18.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8114,missing,False,y,18.0,6.0,2.0,8.0,5.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8121,missing,False,y,18.0,6.0,0.0,8.0,5.0,0.0,9.0,False,0.309734513274,0.300884955752,1773,1640,1640,0.2902654867256637,0.0,0.0,0.0,0.5378787878787878,0.14513274336283186,0.5454545454545454,18,0.300884955752,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8123,missing,False,y,18.0,6.0,0.0,10.0,5.0,0.0,9.0,False,0.265486725664,0.0353982300885,1944,1415,1415,0.24247787610619467,0.0,0.0,0.0,0.433662516101331,0.12123893805309734,0.35294117647058826,12,0.0353982300885,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8136,missing,False,y,18.0,6.0,0.0,8.0,7.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8151,missing,False,y,18.0,6.0,1.0,9.0,7.0,0.0,9.0,False,0.16814159292,0.176991150442,1620,1775,1620,0.1920353982300885,0.0,0.0,0.0,0.2588777446462456,0.09601769911504425,0.14705882352941177,5,0.16814159292,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8160,missing,False,y,18.0,8.0,0.0,8.0,9.0,1.0,8.0,False,0.128318584071,0.0,1411,0,0,0.13805309734513274,0.0,0.0,0.0,0.8088578088578089,0.06902654867256637,0.7878787878787878,26,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8164,missing,False,y,18.0,8.0,0.0,8.0,8.0,1.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8170,missing,False,y,18.0,8.0,0.0,10.0,9.0,0.0,9.0,False,0.261061946903,0.0,1469,0,0,0.12123893805309728,0.0,0.0,0.0,0.8694718763417777,0.06061946902654864,0.8823529411764706,30,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8173,missing,False,y,18.0,8.0,1.0,9.0,9.0,1.0,8.0,False,0.358407079646,0.0,1931,0,0,0.3168141592920354,0.0,0.0,0.0,0.6798713390892162,0.1584070796460177,0.6666666666666666,22,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8181,missing,False,y,18.0,9.0,0.0,9.0,9.0,1.0,10.0,False,0.190265486726,0.176991150442,1756,1522,1522,0.19469026548672566,0.0,0.0,0.0,0.3168449197860963,0.09734513274336283,0.20588235294117646,7,0.176991150442,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8258,missing,False,y,18.0,18.0,2.0,8.0,17.0,1.0,8.0,False,0.234513274336,0.070796460177,1763,1494,1494,0.23893805309734514,0.0,0.0,0.0,0.3020833333333333,0.11946902654867257,0.21875,7,0.070796460177,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8265,missing,False,y,18.0,18.0,2.0,8.0,18.0,1.0,9.0,False,0.241887905605,0.0,1288,0,0,0.215929203539823,0.0,0.0,0.0,0.7702507232401158,0.1079646017699115,0.7647058823529411,26,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
8389,missing,False,y,18.0,10.0,2.0,8.0,9.0,2.0,9.0,False,0.323008849558,0.0,2006,0,0,0.24778761061946902,0.0,0.0,0.0,0.5616883116883117,0.12389380530973451,0.5757575757575758,19,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
