strut_id,junction0_id,junction1_id,length_voxels,corridor_radius_voxels,cuboid_half_width_voxels,axial_padding_fraction_total,corridor_foreground_fraction,minimum_foreground_fraction,median_foreground_fraction,maximum_foreground_fraction,maximum_axial_gap_samples,maximum_axial_gap_fraction,endpoint0_support_fraction,endpoint1_support_fraction,a_collar_foreground_fraction,b_collar_foreground_fraction,interior_component_count,largest_component_fraction,same_material_component_connects_a_to_b,same_component_connects_collar_a_to_b,shared_component_voxel_count_in_corridor,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,both_endpoint_segments_observed,junction_masked_collar_shared_component_voxel_count_in_corridor,edt_radius_median_voxels,centerline_curvature_rms_voxels,roi_in_bounds_fraction,roi_valid
4207,2371,2376,54.9446403845,6,8,0.2,0.387642225032,0.16814159292,0.203539823009,0.230088495575,0,0,0.994100294985,0.991150442478,0.174041297935,0.206489675516,1,1,true,true,3689,3689,3689,true,2301,2.2360679775,0.208775019236,1,true
4208,2366,2378,55.0295079288,6,8,0.2,0.444806707033,0.247787610619,0.29203539823,0.380530973451,0,0,0.967551622419,0.991150442478,0.358407079646,0.243362831858,1,1,true,true,4038,4038,4038,true,2713,3,0.344147964954,1,true
4209,2367,2378,55.2575536593,6,8,0.2,0.402421984164,0.141592920354,0.230088495575,0.300884955752,0,0,0.982300884956,0.991150442478,0.300884955752,0.29203539823,1,1,true,true,3788,3788,3788,true,2440,2.82842712475,0.63827018897,1,true
4210,2371,2378,55.7368628309,6,8,0.2,0.396056512964,0.132743362832,0.221238938053,0.309734513274,0,0,0.973451327434,0.988200589971,0.283185840708,0.327433628319,1,1,true,true,3760,3760,3760,true,2399,2.2360679775,0.824501509118,1,true
4211,2372,2378,55.2627786101,6,8,0.2,0.425399782642,0.203539823009,0.274336283186,0.309734513274,0,0,0.991150442478,0.991150442478,0.265486725664,0.247787610619,1,1,true,true,3939,3939,3939,true,2588,2.82842712475,0.353073529257,1,true
4212,2376,2374,55.653670334,6,8,0.2,0.427262847384,0.203539823009,0.238938053097,0.283185840708,0,0,1,1,0.230088495575,0.243362831858,1,1,true,true,4040,4040,4040,true,2600,2.2360679775,0.32162865189,1,true
4213,2376,2375,55.2286809419,6,8,0.2,0.493867411893,0.247787610619,0.318584070796,0.424778761062,0,0,1,1,0.336283185841,0.309734513274,1,1,true,true,4472,4472,4472,true,3029,2.82842712475,0.517330423918,1,true
4214,2376,2379,54.8899827198,6,8,0.2,0.396491782554,0.12389380531,0.176991150442,0.221238938053,0,0,1,1,0.147492625369,0.227138643068,1,1,true,true,3787,3787,3787,true,2357,2.2360679775,0.673380787417,1,true
4215,2376,2378,54.8579718038,6,8,0.2,0.318900126422,0,0.150442477876,0.176991150442,11,0.323529411765,1,0.997050147493,0.0383480825959,0.153392330383,2,0.582529474812,false,false,0,1513,1763,true,0,2,0.84082844708,1,true
4216,2377,2375,55.2951249071,6,8,0.2,0.504114267971,0.274336283186,0.345132743363,0.41592920354,0,0,1,1,0.345132743363,0.37610619469,1,1,true,true,4518,4518,4518,true,3095,3,0.406957717796,1,true
4217,2377,2379,55.7484891604,6,8,0.2,0.358795218134,0.0973451327434,0.141592920354,0.194690265487,1,0.030303030303,0.997050147493,1,0.128318584071,0.137168141593,1,1,true,true,3620,3620,3620,true,2159,2,0.473036933126,1,true
4218,2377,2374,55.7357696731,6,8,0.2,0.450240645862,0.221238938053,0.274336283186,0.336283185841,0,0,1,1,0.323008849558,0.216814159292,1,1,true,true,4190,4190,4190,true,2748,2.82842712475,0.611479321394,1,true
4219,2378,2375,54.3730552229,6,8,0.2,0.409766118837,0.185840707965,0.230088495575,0.256637168142,0,0,0.997050147493,0.994100294985,0.206489675516,0.227138643068,1,1,true,true,3829,3829,3829,true,2441,2.82842712475,0.231571407057,1,true
4220,2378,2377,54.7838950575,6,8,0.2,0.390486725664,0.159292035398,0.194690265487,0.230088495575,0,0,0.979351032448,0.991150442478,0.206489675516,0.194690265487,1,1,true,true,3692,3692,3692,true,2319,2.2360679775,0.314427582463,1,true
4221,2378,2374,55.2505713503,6,8,0.2,0.315168452104,0,0,0.203539823009,20,0.606060606061,0.991150442478,0.994100294985,0.185840707965,0.0796460176991,2,0.50851970181,false,false,0,1604,1670,true,0,2,0.232867895395,1,true
4222,2379,2374,55.7190605582,6,8,0.2,0.408942710759,0.12389380531,0.203539823009,0.265486725664,0,0,1,1,0.265486725664,0.212389380531,1,1,true,true,3949,3949,3949,true,2482,2.2360679775,0.539457431239,1,true
4223,2379,2375,55.524353251,6,8,0.2,0.412979351032,0.185840707965,0.212389380531,0.247787610619,0,0,0.991150442478,0.997050147493,0.203539823009,0.20796460177,1,1,true,true,3959,3959,3959,true,2508,2.82842712475,0.276205933344,1,true
4224,2380,2389,54.0112651335,6,8,0.2,0.411188369153,0.16814159292,0.216814159292,0.247787610619,0,0,0.994100294985,0.994100294985,0.227138643068,0.247787610619,1,1,true,true,3810,3810,3810,true,2450,2.2360679775,0.369104854964,1,true
4225,2381,2389,52.9278032936,6,8,0.2,0.323336610947,0.115044247788,0.150442477876,0.16814159292,0,0,0.890855457227,1,0.163716814159,0.141592920354,1,1,true,true,3014,3014,3014,true,1821,2,0.156060980376,1,true
4226,2382,2389,52.9887351798,6,8,0.2,0.404621435595,0.185840707965,0.221238938053,0.238938053097,0,0,0.985250737463,0.997050147493,0.230088495575,0.221238938053,1,1,true,true,3541,3541,3541,true,2317,2.82842712475,0.199464322256,1,true
4227,2383,2389,56.0251538392,6,8,0.2,0.343149221849,0.0973451327434,0.128318584071,0.16814159292,3,0.0882352941176,1,1,0.0973451327434,0.150442477876,1,1,true,true,3557,3557,3557,true,2097,2,0.212672475615,1,true
4228,2380,2390,54.1314338799,6,8,0.2,0.412610619469,0.159292035398,0.203539823009,0.274336283186,0,0,0.994100294985,0.994100294985,0.259587020649,0.233038348083,1,1,true,true,3809,3809,3809,true,2459,2.82842712475,0.482259423383,1,true
4229,2383,2390,55.5654407906,6,8,0.2,0.396367023754,0.16814159292,0.203539823009,0.230088495575,0,0,0.991150442478,1,0.199115044248,0.238938053097,1,1,true,true,3853,3853,3853,true,2401,2.82842712475,0.318372350712,1,true
4230,2384,2390,55.5104074572,6,8,0.2,0.407855922993,0.176991150442,0.203539823009,0.230088495575,0,0,0.991150442478,1,0.172566371681,0.216814159292,1,1,true,true,3911,3911,3911,true,2475,2.82842712475,0.295196372818,1,true
4231,2385,2390,54.5603057853,6,8,0.2,0.386694058154,0.16814159292,0.194690265487,0.238938053097,0,0,0.991150442478,0.997050147493,0.191740412979,0.206489675516,1,1,true,true,3695,3695,3695,true,2295,2.2360679775,0.232995652125,1,true
4232,2381,2391,54.4733480032,6,8,0.2,0.345448798989,0.16814159292,0.194690265487,0.230088495575,0,0,0.772861356932,0.879056047198,0.197640117994,0.206489675516,1,1,true,true,3106,3106,3106,true,2034,2.53224755112,0.236182526843,1,true
4233,2382,2391,54.9645532339,6,8,0.2,0.35919721871,0.176991150442,0.194690265487,0.221238938053,0,0,0.914454277286,0.884955752212,0.194690265487,0.221238938053,1,1,true,true,3309,3309,3309,true,2121,2.82842712475,0.289361321851,1,true
4234,2386,2391,54.3744597371,6,8,0.2,0.330752212389,0.159292035398,0.194690265487,0.221238938053,0,0,0.784660766962,0.88790560472,0.17994100295,0.188790560472,1,1,true,true,3030,3030,3030,true,1941,2.53224755112,0.281425779133,1,true
4235,2387,2391,55.8474418595,6,8,0.2,0.345443254153,0.16814159292,0.185840707965,0.212389380531,0,0,0.861356932153,0.855457227139,0.190265486726,0.203539823009,1,1,true,true,3291,3291,3291,true,2073,2.2360679775,0.168190509787,1,true
4236,2380,2392,55.237671027,6,8,0.2,0.420742120789,0.212389380531,0.238938053097,0.345132743363,0,0,0.985250737463,1,0.336283185841,0.274336283186,1,1,true,true,3908,3908,3908,true,2558,2.82842712475,0.524768937887,1,true
4237,2381,2392,53.1233505949,6,8,0.2,0.392759452936,0.176991150442,0.247787610619,0.274336283186,0,0,0.843657817109,1,0.278761061947,0.265486725664,1,1,true,true,3455,3455,3455,true,2289,2.82842712475,0.428639019276,1,true
4238,2385,2392,55.4374469674,6,8,0.2,0.382083527403,0.106194690265,0.16814159292,0.327433628319,0,0,0.982300884956,0.997050147493,0.181415929204,0.318584070796,1,1,true,true,3675,3675,3675,true,2309,2,0.923137961868,1,true
4239,2386,2392,53.7528222119,6,8,0.2,0.353660498793,0.0973451327434,0.203539823009,0.265486725664,1,0.030303030303,0.870206489676,0.994100294985,0.203539823009,0.274336283186,1,1,true,true,3212,3212,3212,true,2046,2.2360679775,0.506324642903,1,true
4240,2390,2388,55.2880762323,6,8,0.2,0.449309113492,0.203539823009,0.265486725664,0.336283185841,0,0,1,1,0.283185840708,0.345132743363,1,1,true,true,4165,4165,4165,true,2742,2.82842712475,0.642127138549,1,true
4241,2390,2389,55.1237364139,6,8,0.2,0.45986648036,0.238938053097,0.274336283186,0.327433628319,0,0,1,1,0.33185840708,0.323008849558,1,1,true,true,4232,4232,4232,true,2810,2.82842712475,0.537795888956,1,true
4242,2390,2393,55.1646104975,6,8,0.2,0.392640894271,0.141592920354,0.185840707965,0.212389380531,0,0,0.997050147493,0.991150442478,0.20796460177,0.194690265487,1,1,true,true,3800,3800,3800,true,2377,2.2360679775,0.368828690832,1,true
4243,2390,2392,54.0580761352,6,8,0.2,0.361567635904,0.132743362832,0.159292035398,0.176991150442,0,0,0.994100294985,0.994100294985,0.144542772861,0.171091445428,1,1,true,true,3533,3533,3533,true,2136,2,0.41570694057,1,true
4244,2391,2389,53.4150579905,6,8,0.2,0.461142397426,0.230088495575,0.300884955752,0.371681415929,0,0,0.976401179941,1,0.358407079646,0.362831858407,1,1,true,true,3983,3983,3983,true,2714,3,0.646537906062,1,true
4245,2391,2393,54.2035759153,6,8,0.2,0.341814159292,0.106194690265,0.159292035398,0.185840707965,0,0,0.941002949853,0.997050147493,0.165191740413,0.11209439528,1,1,true,true,3301,3301,3301,true,2011,2,0.333774119621,1,true
4246,2391,2388,53.4942553602,6,8,0.2,0.447144006436,0.230088495575,0.283185840708,0.353982300885,0,0,0.94395280236,1,0.345132743363,0.243362831858,1,1,true,true,3907,3907,3907,true,2627,2.82842712475,0.92066375237,1,true
4247,2392,2389,53.7896868752,6,8,0.2,0.418181818182,0.194690265487,0.238938053097,0.265486725664,0,0,1,0.994100294985,0.243362831858,0.20796460177,1,1,true,true,3843,3843,3843,true,2447,2.82842712475,0.235922380635,1,true
4248,2392,2391,51.8863148683,6,8,0.2,0.400901653031,0.150442477876,0.212389380531,0.274336283186,0,0,0.988200589971,0.988200589971,0.247787610619,0.230088495575,1,1,true,true,3464,3464,3464,true,2249,2.2360679775,0.299092238519,1,true
4249,2392,2388,54.0540301298,6,8,0.2,0.428255372946,0.176991150442,0.221238938053,0.256637168142,0,0,0.991150442478,0.994100294985,0.23598820059,0.29203539823,1,1,true,true,3931,3931,3931,true,2558,2.82842712475,0.286372146716,1,true
4250,2393,2388,55.4622440211,6,8,0.2,0.396832789939,0.176991150442,0.203539823009,0.238938053097,0,0,0.988200589971,1,0.185840707965,0.190265486726,1,1,true,true,3847,3847,3847,true,2404,2.82842712475,0.246936658178,1,true
4251,2393,2389,55.7315325376,6,8,0.2,0.421518397764,0.185840707965,0.203539823009,0.247787610619,0,0,0.988200589971,0.997050147493,0.261061946903,0.216814159292,1,1,true,true,4004,4004,4004,true,2563,2.82842712475,0.336772490789,1,true
4252,2394,2403,53.873988781,6,8,0.2,0.361866452132,0.150442477876,0.176991150442,0.212389380531,0,0,0.94395280236,1,0.172566371681,0.172566371681,1,1,true,true,3421,3421,3421,true,2097,2,0.262841814281,1,true
4253,2395,2403,55.0038961803,6,8,0.2,0.396056512964,0.141592920354,0.176991150442,0.203539823009,0,0,1,0.997050147493,0.203539823009,0.203539823009,1,1,true,true,3843,3843,3843,true,2399,2,0.360026583551,1,true
4254,2396,2403,55.4988718714,6,8,0.2,0.376804843968,0.115044247788,0.159292035398,0.203539823009,0,0,1,1,0.159292035398,0.181415929204,1,1,true,true,3737,3737,3737,true,2275,2,0.330515936979,1,true
4255,2397,2403,52.9137384846,6,8,0.2,0.364798426745,0.141592920354,0.16814159292,0.212389380531,0,0,0.997050147493,1,0.16814159292,0.185840707965,1,1,true,true,3318,3318,3318,true,2074,2,0.288094182054,1,true
4256,2394,2404,55.0518245409,6,8,0.2,0.33566216426,0.106194690265,0.16814159292,0.256637168142,0,0,0.873156342183,0.870206489676,0.128318584071,0.159292035398,1,1,true,true,3187,3187,3187,true,2010,2,0.599241645987,1,true
4257,2397,2404,55.0720073819,6,8,0.2,0.358639962739,0.132743362832,0.203539823009,0.238938053097,0,0,0.861356932153,0.834808259587,0.20796460177,0.172566371681,1,1,true,true,3366,3366,3366,true,2158,2.82842712475,0.378044305005,1,true
4258,2398,2404,56.0298988934,6,8,0.2,0.337351235886,0.12389380531,0.185840707965,0.221238938053,0,0,0.88790560472,0.846607669617,0.20796460177,0.194690265487,1,1,true,true,3325,3325,3325,true,2059,2.2360679775,0.674001873987,1,true
4259,2399,2404,55.0690618919,6,8,0.2,0.358484707344,0.141592920354,0.185840707965,0.238938053097,0,0,0.884955752212,0.846607669617,0.221238938053,0.163716814159,1,1,true,true,3388,3388,3388,true,2157,2.2360679775,0.224670122269,1,true
4260,2394,2406,53.8247998189,6,8,0.2,0.436846339501,0.212389380531,0.265486725664,0.362831858407,0,0,0.973451327434,0.997050147493,0.296460176991,0.380530973451,1,1,true,true,3869,3869,3869,true,2563,2.82842712475,0.466619638875,1,true
4261,2395,2406,55.1732722659,6,8,0.2,0.464058376029,0.212389380531,0.29203539823,0.345132743363,0,0,1,0.997050147493,0.314159292035,0.318584070796,1,1,true,true,4261,4261,4261,true,2837,2.82842712475,0.60311759158,1,true
4262,2399,2406,53.7573528092,6,8,0.2,0.423813354787,0.203539823009,0.256637168142,0.380530973451,0,0,0.988200589971,0.991150442478,0.256637168142,0.296460176991,1,1,true,true,3795,3795,3795,true,2482,2.82842712475,0.905819846964,1,true
4263,2400,2406,55.3615795189,6,8,0.2,0.506287843503,0.283185840708,0.371681415929,0.442477876106,0,0,1,0.997050147493,0.314159292035,0.362831858407,1,1,true,true,4526,4526,4526,true,3109,3,0.430295048444,1,true
4264,2404,2402,53.7490087633,6,8,0.2,0.447948511665,0.230088495575,0.283185840708,0.380530973451,0,0,0.961651917404,1,0.323008849558,0.358407079646,1,1,true,true,3912,3912,3912,true,2632,2.82842712475,0.612665645089,1,true
4265,2404,2403,53.4724838213,6,8,0.2,0.448753016895,0.203539823009,0.29203539823,0.398230088496,0,0,0.961651917404,1,0.314159292035,0.367256637168,1,1,true,true,3921,3921,3921,true,2637,2.82842712475,1.16665057211,1,true
4266,2404,2407,54.0434933205,6,8,0.2,0.367098609355,0.141592920354,0.185840707965,0.230088495575,0,0,0.93215339233,1,0.156342182891,0.227138643068,1,1,true,true,3491,3491,3491,true,2171,2.2360679775,0.644540608354,1,true
4267,2404,2406,53.2177728641,6,8,0.2,0.378278358809,0.150442477876,0.194690265487,0.265486725664,0,0,0.985250737463,0.997050147493,0.225663716814,0.181415929204,1,1,true,true,3460,3460,3460,true,2199,2.2360679775,0.455997531695,1,true
4268,2405,2403,55.1357678919,6,8,0.2,0.516845210371,0.283185840708,0.345132743363,0.451327433628,0,0,1,1,0.384955752212,0.371681415929,1,1,true,true,4622,4622,4622,true,3177,3,0.306497579971,1,true
4269,2405,2407,55.0556982572,6,8,0.2,0.394503959013,0.12389380531,0.16814159292,0.194690265487,0,0,1,1,0.185840707965,0.16814159292,1,1,true,true,3838,3838,3838,true,2389,2.2360679775,0.367058294267,1,true
4270,2405,2402,55.3199547309,6,8,0.2,0.493401645707,0.238938053097,0.318584070796,0.477876106195,0,0,1,1,0.362831858407,0.358407079646,1,1,true,true,4473,4473,4473,true,3026,3,1.35099531573,1,true
4271,2406,2403,55.5192578029,6,8,0.2,0.433938829374,0.185840707965,0.247787610619,0.274336283186,0,0,0.997050147493,0.994100294985,0.256637168142,0.230088495575,1,1,true,true,4108,4108,4108,true,2643,2.82842712475,0.371471971423,1,true
4272,2406,2405,55.3445079273,6,8,0.2,0.371060394349,0.132743362832,0.159292035398,0.203539823009,0,0,1,1,0.141592920354,0.146017699115,1,1,true,true,3681,3681,3681,true,2238,2.2360679775,0.199114554561,1,true
4273,2406,2402,55.5883797513,6,8,0.2,0.419034311442,0.185840707965,0.221238938053,0.238938053097,0,0,0.994100294985,1,0.185840707965,0.247787610619,1,1,true,true,3997,3997,3997,true,2547,2.82842712475,0.393605570011,1,true
4274,2407,2402,55.4751695912,6,8,0.2,0.430833721472,0.176991150442,0.247787610619,0.283185840708,0,0,1,1,0.221238938053,0.203539823009,1,1,true,true,4097,4097,4097,true,2623,2.82842712475,0.338227712844,1,true
4275,2407,2403,55.5705188856,6,8,0.2,0.412824095637,0.150442477876,0.194690265487,0.230088495575,0,0,1,0.994100294985,0.194690265487,0.203539823009,1,1,true,true,3981,3981,3981,true,2507,2.2360679775,0.279191057337,1,true
4276,2408,2417,55.535606054,6,8,0.2,0.368886818817,0.115044247788,0.150442477876,0.185840707965,0,0,1,0.997050147493,0.150442477876,0.16814159292,1,1,true,true,3687,3687,3687,true,2224,2,0.314114874859,1,true
4277,2409,2417,55.3565796205,6,8,0.2,0.397298556125,0.12389380531,0.16814159292,0.221238938053,0,0,1,0.997050147493,0.163716814159,0.176991150442,1,1,true,true,3842,3842,3842,true,2407,2,0.501156945329,1,true
4278,2410,2417,55.3565796205,6,8,0.2,0.384412358329,0.150442477876,0.176991150442,0.194690265487,0,0,1,1,0.163716814159,0.16814159292,1,1,true,true,3785,3785,3785,true,2324,2.2360679775,0.463112831714,1,true
4279,2411,2417,55.3565796205,6,8,0.2,0.355224344046,0.0796460176991,0.115044247788,0.16814159292,5,0.151515151515,1,1,0.115044247788,0.0973451327434,1,1,true,true,3563,3563,3563,true,2136,2,0.324072046182,1,true
4280,2408,2418,55.1782967447,6,8,0.2,0.418258034467,0.176991150442,0.212389380531,0.256637168142,0,0,0.997050147493,1,0.194690265487,0.247787610619,1,1,true,true,4006,4006,4006,true,2542,2.2360679775,0.294454626906,1,true
4281,2411,2418,55.6099001096,6,8,0.2,0.413445117218,0.141592920354,0.212389380531,0.265486725664,0,0,0.991150442478,1,0.199115044248,0.20796460177,1,1,true,true,3957,3957,3957,true,2511,2.2360679775,0.190281958626,1,true
4282,2412,2418,55.3450450712,6,8,0.2,0.415463437354,0.159292035398,0.212389380531,0.256637168142,0,0,0.991150442478,1,0.216814159292,0.238938053097,1,1,true,true,3984,3984,3984,true,2524,2.2360679775,0.298530396108,1,true
4283,2413,2418,55.5233636483,6,8,0.2,0.420586865394,0.185840707965,0.221238938053,0.256637168142,0,0,1,0.997050147493,0.238938053097,0.225663716814,1,1,true,true,4019,4019,4019,true,2557,2.82842712475,0.482868769667,1,true
4284,2408,2420,55.3272445393,6,8,0.2,0.517931998137,0.29203539823,0.371681415929,0.469026548673,0,0,1,1,0.33185840708,0.37610619469,1,1,true,true,4619,4619,4619,true,3184,3,0.592343910739,1,true
4285,2409,2420,55.3565796205,6,8,0.2,0.488433473063,0.256637168142,0.309734513274,0.433628318584,0,0,1,1,0.323008849558,0.327433628319,1,1,true,true,4421,4421,4421,true,2994,2.82842712475,0.30167940543,1,true
4286,2413,2420,55.0471347142,6,8,0.2,0.47259742276,0.256637168142,0.309734513274,0.389380530973,0,0,1,1,0.336283185841,0.314159292035,1,1,true,true,4337,4337,4337,true,2892,3,0.441207205743,1,true
4287,2414,2420,55.3565796205,6,8,0.2,0.489209750039,0.274336283186,0.336283185841,0.46017699115,0,0,1,1,0.269911504425,0.33185840708,1,1,true,true,4446,4446,4446,true,2999,3,0.51539893239,1,true
4288,2418,2416,55.505563938,6,8,0.2,0.480049681726,0.256637168142,0.318584070796,0.407079646018,0,0,1,1,0.327433628319,0.327433628319,1,1,true,true,4387,4387,4387,true,2940,2.82842712475,0.597816368858,1,true
4289,2418,2417,55.0202251774,6,8,0.2,0.477410340009,0.274336283186,0.300884955752,0.353982300885,0,0,1,1,0.345132743363,0.336283185841,1,1,true,true,4378,4378,4378,true,2923,3,0.281593143651,1,true
4290,2418,2421,55.752663952,6,8,0.2,0.371836671324,0.106194690265,0.150442477876,0.194690265487,0,0,1,1,0.199115044248,0.176991150442,1,1,true,true,3709,3709,3709,true,2243,2,0.322427830493,1,true
4291,2418,2420,54.7698207857,6,8,0.2,0.38211125158,0.12389380531,0.16814159292,0.203539823009,0,0,1,1,0.191740412979,0.174041297935,1,1,true,true,3716,3716,3716,true,2266,2.2360679775,0.290745334033,1,true
4292,2419,2417,55.4017556321,6,8,0.2,0.523210681571,0.300884955752,0.380530973451,0.46017699115,0,0,1,1,0.367256637168,0.358407079646,1,1,true,true,4663,4663,4663,true,3218,3,0.493628928983,1,true
4293,2419,2421,56.0114023394,6,8,0.2,0.359932865426,0.115044247788,0.137168141593,0.16814159292,0,0,1,1,0.132743362832,0.12389380531,1,1,true,true,3654,3654,3654,true,2207,2,0.263308011603,1,true
4294,2419,2416,55.7192140088,6,8,0.2,0.424312994877,0.159292035398,0.238938053097,0.300884955752,0,0,1,1,0.287610619469,0.274336283186,1,1,true,true,4009,4009,4009,true,2581,2.82842712475,1.045639233,1,true
4295,2420,2417,55.3565796205,6,8,0.2,0.424002484086,0.194690265487,0.221238938053,0.265486725664,0,0,1,0.997050147493,0.238938053097,0.269911504425,1,1,true,true,4038,4038,4038,true,2579,2.82842712475,0.264963082624,1,true
4296,2420,2419,55.1063348886,6,8,0.2,0.376183822388,0.132743362832,0.16814159292,0.185840707965,0,0,1,1,0.163716814159,0.172566371681,1,1,true,true,3734,3734,3734,true,2271,2,0.213777573898,1,true
4297,2420,2416,55.3565796205,6,8,0.2,0.417015991306,0.185840707965,0.221238938053,0.265486725664,0,0,1,0.997050147493,0.234513274336,0.234513274336,1,1,true,true,3981,3981,3981,true,2534,2.82842712475,0.294148948806,1,true
4298,2421,2416,55.3565796205,6,8,0.2,0.424778761062,0.176991150442,0.247787610619,0.265486725664,0,0,0.991150442478,1,0.238938053097,0.199115044248,1,1,true,true,4056,4056,4056,true,2584,2.82842712475,0.225796246269,1,true
4299,2421,2417,55.3565796205,6,8,0.2,0.417947523676,0.176991150442,0.221238938053,0.256637168142,0,0,0.994100294985,1,0.212389380531,0.230088495575,1,1,true,true,4009,4009,4009,true,2540,2.2360679775,0.253956147365,1,true
4300,2422,2431,55.3565796205,6,8,0.2,0.378512653315,0.141592920354,0.150442477876,0.203539823009,0,0,1,1,0.150442477876,0.20796460177,1,1,true,true,3734,3734,3734,true,2286,2,0.372108485289,1,true
4301,2423,2431,55.3565796205,6,8,0.2,0.373699736066,0.12389380531,0.150442477876,0.16814159292,0,0,1,1,0.150442477876,0.154867256637,1,1,true,true,3700,3700,3700,true,2255,2,0.248207219765,1,true
4302,2424,2431,55.3565796205,6,8,0.2,0.371370905139,0.115044247788,0.159292035398,0.176991150442,0,0,1,1,0.16814159292,0.154867256637,1,1,true,true,3716,3716,3716,true,2240,2,0.208628674786,1,true
4303,2425,2431,55.3565796205,6,8,0.2,0.361589815246,0.106194690265,0.141592920354,0.194690265487,0,0,1,1,0.12389380531,0.128318584071,1,1,true,true,3638,3638,3638,true,2177,2,0.295260108157,1,true
4304,2422,2432,55.3565796205,6,8,0.2,0.424468250272,0.185840707965,0.221238938053,0.256637168142,0,0,1,0.997050147493,0.230088495575,0.221238938053,1,1,true,true,4011,4011,4011,true,2582,2.82842712475,0.316219568029,1,true
4305,2425,2432,55.3565796205,6,8,0.2,0.410650520106,0.16814159292,0.203539823009,0.238938053097,0,0,1,0.994100294985,0.247787610619,0.181415929204,1,1,true,true,3959,3959,3959,true,2493,2.2360679775,0.39424975636,1,true
4306,2426,2432,55.3565796205,6,8,0.2,0.407855922993,0.16814159292,0.212389380531,0.247787610619,0,0,0.994100294985,0.991150442478,0.185840707965,0.199115044248,1,1,true,true,3951,3951,3951,true,2475,2.82842712475,0.281847419704,1,true
4307,2427,2432,55.3565796205,6,8,0.2,0.411116286291,0.176991150442,0.221238938053,0.256637168142,0,0,1,0.991150442478,0.199115044248,0.221238938053,1,1,true,true,3952,3952,3952,true,2496,2.82842712475,0.167006860358,1,true
4308,2422,2434,55.3565796205,6,8,0.2,0.487812451483,0.265486725664,0.318584070796,0.407079646018,0,0,0.997050147493,1,0.345132743363,0.314159292035,1,1,true,true,4422,4422,4422,true,2990,2.82842712475,0.324422385132,1,true
4309,2423,2434,55.3565796205,6,8,0.2,0.457227138643,0.230088495575,0.283185840708,0.380530973451,0,0,1,1,0.371681415929,0.252212389381,1,1,true,true,4221,4221,4221,true,2793,2.82842712475,0.405906025637,1,true
4310,2427,2434,55.3565796205,6,8,0.2,0.406458624437,0.141592920354,0.212389380531,0.274336283186,0,0,1,1,0.20796460177,0.261061946903,1,1,true,true,3898,3898,3898,true,2466,2.2360679775,0.597622883722,1,true
4311,2428,2434,55.3565796205,6,8,0.2,0.477255084614,0.212389380531,0.309734513274,0.41592920354,0,0,1,1,0.349557522124,0.305309734513,1,1,true,true,4364,4364,4364,true,2922,3,0.587786409853,1,true
4312,2432,2430,55.3565796205,6,8,0.2,0.513274336283,0.327433628319,0.353982300885,0.389380530973,0,0,1,1,0.345132743363,0.398230088496,1,1,true,true,4579,4579,4579,true,3154,3,0.211499546913,1,true
4313,2432,2431,55.3565796205,6,8,0.2,0.494798944263,0.283185840708,0.318584070796,0.407079646018,0,0,1,1,0.296460176991,0.393805309735,1,1,true,true,4442,4442,4442,true,3035,3,0.40845267605,1,true
4314,2432,2435,55.3565796205,6,8,0.2,0.372147182115,0.141592920354,0.159292035398,0.203539823009,0,0,1,1,0.159292035398,0.159292035398,1,1,true,true,3697,3697,3697,true,2245,2,0.321765415163,1,true
4315,2432,2434,55.3565796205,6,8,0.2,0.365315944729,0.0973451327434,0.12389380531,0.150442477876,2,0.0606060606061,1,1,0.159292035398,0.146017699115,1,1,true,true,3610,3610,3610,true,2201,2,0.218439660041,1,true
4316,2433,2431,55.3565796205,6,8,0.2,0.499767116907,0.300884955752,0.327433628319,0.398230088496,0,0,1,1,0.389380530973,0.371681415929,1,1,true,true,4509,4509,4509,true,3067,3,0.259807050547,1,true
4317,2433,2435,55.3565796205,6,8,0.2,0.363608135383,0.115044247788,0.150442477876,0.16814159292,0,0,1,1,0.128318584071,0.163716814159,1,1,true,true,3642,3642,3642,true,2190,2,0.316361361097,1,true
4318,2433,2430,55.3565796205,6,8,0.2,0.430833721472,0.115044247788,0.265486725664,0.309734513274,0,0,1,1,0.309734513274,0.278761061947,1,1,true,true,4038,4038,4038,true,2623,2.82842712475,1.09129650837,1,true
4319,2434,2431,55.3565796205,6,8,0.2,0.419655333023,0.16814159292,0.203539823009,0.265486725664,0,0,1,1,0.212389380531,0.238938053097,1,1,true,true,4009,4009,4009,true,2551,2.2360679775,0.384170959087,1,true
4320,2434,2433,55.3565796205,6,8,0.2,0.386275423071,0.141592920354,0.16814159292,0.212389380531,0,0,1,1,0.163716814159,0.194690265487,1,1,true,true,3785,3785,3785,true,2336,2.2360679775,0.392784482358,1,true
4321,2434,2430,55.3565796205,6,8,0.2,0.419810588418,0.16814159292,0.212389380531,0.238938053097,0,0,1,0.991150442478,0.176991150442,0.252212389381,1,1,true,true,4012,4012,4012,true,2552,2.82842712475,0.252782641589,1,true
4322,2435,2430,55.3565796205,6,8,0.2,0.420431609998,0.203539823009,0.230088495575,0.265486725664,0,0,1,0.997050147493,0.230088495575,0.230088495575,1,1,true,true,4025,4025,4025,true,2556,2.82842712475,0.265314432436,1,true
